pixel_index,raman_shift_cm-1,intensity
0,-227.07541099402548,0.05468837796224509
1,-224.00086937835948,0.07414779606687578
2,-220.92754621666617,0.08412183386463261
3,-217.8554409116803,0.08699201748722457
4,-214.7845528665095,0.08513987306636062
5,-211.7148814846431,0.0809469267337497
6,-208.64642616993686,0.08001720791266743
7,-205.57918632661517,0.08597294817881342
8,-202.51316135927758,0.0883472957691362
9,-199.4483506729031,0.09226131978412153
10,-196.3847536728394,0.08946311810944158
11,-193.3223697648005,0.08238417659545762
12,-190.26119835488217,0.07661186864490359
13,-187.20123884953577,0.07484413961662977
14,-184.14249065560512,0.061817852237110026
15,-181.08495318027883,0.04989013313684511
16,-178.02862583113583,0.04980269369932753
17,-174.973508016128,0.058291431151030804
18,-171.91959914354769,0.05811140920620162
19,-168.86689862209053,0.059604647966468124
20,-165.8154058608056,0.059623620003218476
21,-162.7651202691107,0.06333102478897472
22,-159.7160412567986,0.0656808053793397
23,-156.66816823401135,0.0657653643590762
24,-153.62150061129205,0.06401773183153829
25,-150.5760377995178,0.0649927436708192
26,-147.5317792099559,0.06929829384504313
27,-144.48872425422724,0.07112225076435158
28,-141.44687234433863,0.06983180250053184
29,-138.40622289263294,0.07004007183667803
30,-135.36677531184557,0.06317872863996378
31,-132.32852901506322,0.06078886005796173
32,-129.29148341574984,0.05368594614962458
33,-126.25563792772716,0.050663202724533035
34,-123.22099196517911,0.05532619843282014
35,-120.187544942656,0.05362751392613486
36,-117.15529627508333,0.058024191744757314
37,-114.12424537774,0.059631478155689595
38,-111.09439166626491,0.06353712542928998
39,-108.06573455668291,0.06507810790289173
40,-105.03827346534196,0.06498721850172484
41,-102.01200780900199,0.06603733570196021
42,-98.9869370047439,0.06268278358187986
43,-95.96306047003883,0.06627312745865092
44,-92.94037762270493,0.0675738825578501
45,-89.9188878809268,0.06266311389133469
46,-86.8985906632468,0.061966102132095496
47,-83.87948538858895,0.06081981931927315
48,-80.86157147619818,0.05887456156447888
49,-77.84484834572058,0.05978585445681318
50,-74.82931541714704,0.06197994204751774
51,-71.81497211081319,0.057729503061785044
52,-68.80181784744282,0.051739249268117696
53,-65.7898520481045,0.05530878190653256
54,-62.77907413421591,0.04799563161613952
55,-59.769483527580704,0.04667008247966638
56,-56.76107965033213,0.0476433491505018
57,-53.753861924989415,0.04926673185878911
58,-50.74782977439922,0.04926701449646181
59,-47.74298262179635,0.046978068723886476
60,-44.73931989076255,0.04162551648764719
61,-41.73684100522001,0.0509539627947957
62,-38.73554538947254,0.08578837429256055
63,-35.73543246816876,0.12791788336271825
64,-32.73650166631288,0.15225361843522017
65,-29.738752409275584,0.1680883992909029
66,-26.742184122767984,0.16703707711889054
67,-23.746796232869837,0.1504652804963293
68,-20.752588166005665,0.12847353590921165
69,-17.759559348966455,0.09131941219913765
70,-14.767709208896637,0.056439417510480656
71,-11.77703717327892,0.04356827889631541
72,-8.787542669977649,0.0481179037976097
73,-5.799225127184598,0.05029531472780283
74,-2.8120839734580017,0.05199073205616377
75,0.1738813622904553,0.050789378442139266
76,3.1586714507956386,0.05725808377026287
77,6.142286862438964,0.06004732692611058
78,9.124728167252735,0.07185561885779926
79,12.105995934922307,0.07418897409545978
80,15.086090734764412,0.06701410209091317
81,18.06501313575317,0.06608547842157896
82,21.0427637065266,0.057563843401074524
83,24.01934301533891,0.05169960381761791
84,26.994751630119058,0.04905900364347791
85,29.9689901184382,0.04596157732228303
86,32.94205904751406,0.0524995202309174
87,35.91395898421305,0.04997899994540952
88,38.88469049505901,0.05358826256659037
89,41.85425414622015,0.0510368467124916
90,44.82265050351339,0.041308887643179276
91,47.78988013242171,0.04917687082619296
92,50.755943598057314,0.048202963431320626
93,53.72084146519629,0.05361704488483171
94,56.68457429826995,0.05614298365012423
95,59.64714266135616,0.05919481460756176
96,62.60854711817284,0.06282251250874855
97,65.56878823211912,0.06016474067648891
98,68.52786656621905,0.057766440619619455
99,71.48578268316918,0.06013246779947506
100,74.44253714531268,0.06142569128503277
101,77.39813051463491,0.061995852517668586
102,80.35256335279811,0.0666642278287009
103,83.30583622110028,0.06915236099099796
104,86.25794968049891,0.06651254797445531
105,89.20890429161112,0.061800765744800513
106,92.15870061470054,0.05712372663894595
107,95.10733920969905,0.051757003262722576
108,98.05482063617856,0.0474325979202598
109,101.00114545337274,0.05012089514693083
110,103.94631422017478,0.049421631262493534
111,106.89032749514179,0.04993125505844325
112,109.83318583646226,0.059010739626218854
113,112.77488980200373,0.06340370054094374
114,115.71543994928464,0.06260220798615752
115,118.65483683548084,0.0574639404428988
116,121.59308101742988,0.05346799515769262
117,124.5301730516137,0.04929873430766653
118,127.46611349418032,0.04628014116247109
119,130.4009029009503,0.04525323971456976
120,133.33454182738433,0.04725057204057261
121,136.26703082860251,0.05067338564712577
122,139.19837045939548,0.05354821822017167
123,142.12856127420469,0.05535881144375864
124,145.05760382714203,0.05851996893631161
125,147.98549867196158,0.0574360346320894
126,150.91224636209435,0.054721656949214326
127,153.83784745061575,0.05452363023755989
128,156.76230249028885,0.051729257017997465
129,159.6856120335082,0.04787901755381325
130,162.60777663234518,0.04735285835884521
131,165.52879683853513,0.04005860662221823
132,168.44867320345986,0.036005180076411084
133,171.36740627818034,0.035700525082010014
134,174.28499661341704,0.04248372737377032
135,177.20144475954353,0.044888678126755684
136,180.11675126660808,0.0450387381304435
