pixel_index,raman_shift_cm-1,intensity
0,-224.846,98.0
1,-221.778,98.0
2,-218.712,98.0
3,-215.647,98.0
4,-212.583,98.0
5,-209.521,98.0
6,-206.460,98.0
7,-203.399,97.0
8,-200.340,97.0
9,-197.283,97.0
10,-194.226,97.0
11,-191.171,99.0
12,-188.116,99.0
13,-185.064,99.0
14,-182.012,98.0
15,-178.961,98.0
16,-175.912,98.0
17,-172.864,99.0
18,-169.817,99.0
19,-166.771,99.0
20,-163.726,99.0
21,-160.683,98.0
22,-157.641,98.0
23,-154.600,98.0
24,-151.560,98.0
25,-148.521,97.0
26,-145.484,98.0
27,-142.447,98.0
28,-139.412,98.0
29,-136.379,98.0
30,-133.346,98.0
31,-130.314,98.0
32,-127.284,97.0
33,-124.255,97.0
34,-121.227,97.0
35,-118.200,98.0
36,-115.175,98.0
37,-112.150,98.0
38,-109.127,98.0
39,-106.105,98.0
40,-103.084,98.0
41,-100.065,98.0
42,-97.046,98.0
43,-94.029,98.0
44,-91.013,98.0
45,-87.998,98.0
46,-84.984,98.0
47,-81.972,98.0
48,-78.960,98.0
49,-75.950,98.0
50,-72.941,98.0
51,-69.933,97.0
52,-66.927,97.0
53,-63.921,98.0
54,-60.917,98.0
55,-57.914,98.0
56,-54.912,98.0
57,-51.911,98.0
58,-48.912,98.0
59,-45.913,97.0
60,-42.916,97.0
61,-39.920,97.0
62,-36.925,97.0
63,-33.931,98.0
64,-30.939,99.0
65,-27.947,99.0
66,-24.957,99.0
67,-21.968,98.0
68,-18.980,98.0
69,-15.993,97.0
70,-13.008,97.0
71,-10.023,98.0
72,-7.040,98.0
73,-4.058,98.0
74,-1.077,98.0
75,1.903,98.0
76,4.881,97.0
77,7.859,97.0
78,10.835,97.0
79,13.810,98.0
80,16.784,99.0
81,19.757,99.0
82,22.728,99.0
83,25.699,98.0
84,28.668,97.0
85,31.636,97.0
86,34.603,97.0
87,37.569,98.0
88,40.534,98.0
89,43.497,98.0
90,46.460,98.0
91,49.421,98.0
92,52.381,98.0
93,55.340,98.0
94,58.297,98.0
95,61.254,98.0
96,64.209,97.0
97,67.164,97.0
98,70.117,97.0
99,73.069,97.0
100,76.020,98.0
101,78.969,99.0
102,81.918,98.0
103,84.865,98.0
104,87.811,98.0
105,90.757,98.0
106,93.700,98.0
107,96.643,98.0
108,99.585,99.0
109,102.525,98.0
110,105.465,98.0
111,108.403,99.0
112,111.340,99.0
113,114.276,98.0
114,117.211,98.0
115,120.144,99.0
116,123.077,98.0
117,126.008,98.0
118,128.938,97.0
119,131.868,97.0
120,134.795,97.0
121,137.722,99.0
122,140.648,97.0
123,143.572,99.0
124,146.496,99.0
125,149.418,99.0
126,152.339,97.0
127,155.259,98.0
128,158.178,98.0
129,161.096,98.0
130,164.012,98.0
131,166.928,98.0
132,169.842,98.0
133,172.755,98.0
134,175.667,98.0
135,178.578,98.0
136,181.488,99.0
137,184.397,99.0
138,187.304,99.0
139,190.211,99.0
140,193.116,98.0
141,196.020,98.0
142,198.923,99.0
143,201.825,99.0
144,204.726,99.0
145,207.625,99.0
146,210.524,99.0
147,213.421,98.0
148,216.318,99.0
149,219.213,99.0
150,222.107,99.0
151,225.000,99.0
152,227.891,99.0
153,230.782,99.0
154,233.672,99.0
155,236.560,99.0
156,239.447,99.0
157,242.333,98.0
158,245.218,98.0
159,248.102,98.0
160,250.985,98.0
161,253.867,98.0
162,256.748,99.0
163,259.627,99.0
164,262.505,99.0
165,265.383,99.0
166,268.259,99.0
167,271.134,99.0
168,274.008,99.0
169,276.880,98.0
170,279.752,98.0
171,282.623,99.0
