pixel_index,raman_shift_cm-1,intensity
0,-224.846,96.0
1,-221.778,98.0
2,-218.712,98.0
3,-215.647,99.0
4,-212.583,97.0
5,-209.521,97.0
6,-206.460,99.0
7,-203.399,97.0
8,-200.340,98.0
9,-197.283,97.0
10,-194.226,98.0
11,-191.171,100.0
12,-188.116,99.0
13,-185.064,98.0
14,-182.012,98.0
15,-178.961,98.0
16,-175.912,99.0
17,-172.864,99.0
18,-169.817,97.0
19,-166.771,98.0
20,-163.726,98.0
21,-160.683,99.0
22,-157.641,96.0
23,-154.600,99.0
24,-151.560,98.0
25,-148.521,98.0
26,-145.484,95.0
27,-142.447,96.0
28,-139.412,100.0
29,-136.379,98.0
30,-133.346,97.0
31,-130.314,97.0
32,-127.284,98.0
33,-124.255,97.0
34,-121.227,96.0
35,-118.200,97.0
36,-115.175,100.0
37,-112.150,98.0
38,-109.127,97.0
39,-106.105,97.0
40,-103.084,96.0
41,-100.065,97.0
42,-97.046,96.0
43,-94.029,97.0
44,-91.013,99.0
45,-87.998,99.0
46,-84.984,98.0
47,-81.972,99.0
48,-78.960,98.0
49,-75.950,98.0
50,-72.941,96.0
51,-69.933,97.0
52,-66.927,97.0
53,-63.921,99.0
54,-60.917,97.0
55,-57.914,96.0
56,-54.912,98.0
57,-51.911,98.0
58,-48.912,100.0
59,-45.913,99.0
60,-42.916,96.0
61,-39.920,98.0
62,-36.925,99.0
63,-33.931,99.0
64,-30.939,100.0
65,-27.947,105.0
66,-24.957,100.0
67,-21.968,97.0
68,-18.980,98.0
69,-15.993,98.0
70,-13.008,97.0
71,-10.023,98.0
72,-7.040,98.0
73,-4.058,99.0
74,-1.077,98.0
75,1.903,98.0
76,4.881,99.0
77,7.859,96.0
78,10.835,99.0
79,13.810,98.0
80,16.784,100.0
81,19.757,98.0
82,22.728,99.0
83,25.699,99.0
84,28.668,97.0
85,31.636,96.0
86,34.603,97.0
87,37.569,96.0
88,40.534,98.0
89,43.497,97.0
90,46.460,97.0
91,49.421,97.0
92,52.381,97.0
93,55.340,97.0
94,58.297,99.0
95,61.254,97.0
96,64.209,99.0
97,67.164,96.0
98,70.117,97.0
99,73.069,97.0
100,76.020,98.0
101,78.969,99.0
102,81.918,96.0
103,84.865,98.0
104,87.811,100.0
105,90.757,98.0
106,93.700,98.0
107,96.643,98.0
108,99.585,98.0
109,102.525,98.0
110,105.465,98.0
111,108.403,97.0
112,111.340,98.0
113,114.276,98.0
114,117.211,99.0
115,120.144,98.0
116,123.077,98.0
117,126.008,99.0
118,128.938,99.0
119,131.868,98.0
120,134.795,99.0
121,137.722,99.0
122,140.648,98.0
123,143.572,100.0
124,146.496,99.0
125,149.418,99.0
126,152.339,97.0
127,155.259,98.0
128,158.178,99.0
129,161.096,99.0
130,164.012,99.0
131,166.928,97.0
132,169.842,99.0
133,172.755,98.0
134,175.667,97.0
135,178.578,98.0
136,181.488,99.0
137,184.397,97.0
138,187.304,98.0
139,190.211,97.0
140,193.116,100.0
141,196.020,99.0
142,198.923,96.0
143,201.825,97.0
144,204.726,98.0
145,207.625,98.0
146,210.524,96.0
147,213.421,99.0
148,216.318,100.0
149,219.213,97.0
150,222.107,98.0
151,225.000,98.0
152,227.891,98.0
153,230.782,98.0
154,233.672,99.0
155,236.560,98.0
156,239.447,99.0
157,242.333,98.0
158,245.218,97.0
159,248.102,99.0
160,250.985,99.0
161,253.867,96.0
162,256.748,98.0
163,259.627,98.0
164,262.505,100.0
165,265.383,100.0
166,268.259,99.0
167,271.134,98.0
168,274.008,99.0
169,276.880,99.0
170,279.752,97.0
171,282.623,98.0
172,285.492,99.0
173,288.360,99.0
174,291.228,99.0
175,294.094,100.0
176,296.959,99.0
177,299.823,98.0
178,302.685,99.0
179,305.547,99.0
180,308.408,98.0
181,311.267,99.0
182,314.126,100.0
183,316.983,98.0
184,319.839,100.0
185,322.694,99.0
186,325.548,96.0
187,328.401,97.0
188,331.253,100.0
189,334.103,99.0
190,336.953,99.0
191,339.801,98.0
