pixel_index,raman_shift_cm-1,intensity
0,-224.846,98.0
1,-221.778,98.0
2,-218.712,98.0
3,-215.647,98.0
4,-212.583,100.0
5,-209.521,97.0
6,-206.460,99.0
7,-203.399,98.0
8,-200.340,98.0
9,-197.283,98.0
10,-194.226,99.0
11,-191.171,98.0
12,-188.116,99.0
13,-185.064,98.0
14,-182.012,99.0
15,-178.961,97.0
16,-175.912,97.0
17,-172.864,99.0
18,-169.817,97.0
19,-166.771,98.0
20,-163.726,97.0
21,-160.683,98.0
22,-157.641,97.0
23,-154.600,100.0
24,-151.560,98.0
25,-148.521,99.0
26,-145.484,97.0
27,-142.447,97.0
28,-139.412,99.0
29,-136.379,99.0
30,-133.346,97.0
31,-130.314,98.0
32,-127.284,99.0
33,-124.255,98.0
34,-121.227,96.0
35,-118.200,96.0
36,-115.175,99.0
37,-112.150,97.0
38,-109.127,97.0
39,-106.105,97.0
40,-103.084,99.0
41,-100.065,97.0
42,-97.046,100.0
43,-94.029,97.0
44,-91.013,98.0
45,-87.998,97.0
46,-84.984,97.0
47,-81.972,97.0
48,-78.960,99.0
49,-75.950,97.0
50,-72.941,97.0
51,-69.933,99.0
52,-66.927,98.0
53,-63.921,98.0
54,-60.917,101.0
55,-57.914,99.0
56,-54.912,98.0
57,-51.911,97.0
58,-48.912,99.0
59,-45.913,98.0
60,-42.916,96.0
61,-39.920,98.0
62,-36.925,96.0
63,-33.931,99.0
64,-30.939,100.0
65,-27.947,102.0
66,-24.957,102.0
67,-21.968,99.0
68,-18.980,96.0
69,-15.993,99.0
70,-13.008,97.0
71,-10.023,96.0
72,-7.040,98.0
73,-4.058,98.0
74,-1.077,97.0
75,1.903,96.0
76,4.881,98.0
77,7.859,98.0
78,10.835,99.0
79,13.810,99.0
80,16.784,99.0
81,19.757,99.0
82,22.728,98.0
83,25.699,97.0
84,28.668,99.0
85,31.636,98.0
86,34.603,96.0
87,37.569,97.0
88,40.534,97.0
89,43.497,98.0
90,46.460,98.0
91,49.421,99.0
92,52.381,99.0
93,55.340,99.0
94,58.297,98.0
95,61.254,99.0
96,64.209,97.0
97,67.164,99.0
98,70.117,98.0
99,73.069,98.0
100,76.020,98.0
101,78.969,98.0
102,81.918,96.0
103,84.865,98.0
104,87.811,98.0
105,90.757,99.0
106,93.700,100.0
107,96.643,98.0
108,99.585,99.0
109,102.525,98.0
110,105.465,99.0
111,108.403,99.0
112,111.340,99.0
113,114.276,100.0
114,117.211,98.0
115,120.144,99.0
116,123.077,99.0
117,126.008,96.0
118,128.938,98.0
119,131.868,99.0
120,134.795,101.0
121,137.722,99.0
122,140.648,101.0
123,143.572,98.0
124,146.496,99.0
125,149.418,97.0
126,152.339,98.0
127,155.259,98.0
128,158.178,98.0
129,161.096,100.0
130,164.012,99.0
131,166.928,99.0
132,169.842,99.0
133,172.755,100.0
134,175.667,97.0
135,178.578,99.0
136,181.488,97.0
137,184.397,99.0
138,187.304,100.0
139,190.211,97.0
140,193.116,98.0
141,196.020,99.0
142,198.923,98.0
143,201.825,100.0
144,204.726,100.0
145,207.625,98.0
146,210.524,98.0
147,213.421,99.0
148,216.318,101.0
149,219.213,98.0
150,222.107,99.0
151,225.000,99.0
152,227.891,99.0
153,230.782,99.0
154,233.672,98.0
155,236.560,99.0
156,239.447,98.0
157,242.333,99.0
158,245.218,99.0
159,248.102,99.0
160,250.985,98.0
161,253.867,100.0
162,256.748,98.0
163,259.627,99.0
164,262.505,98.0
165,265.383,99.0
166,268.259,100.0
167,271.134,98.0
168,274.008,99.0
169,276.880,100.0
170,279.752,99.0
171,282.623,99.0
