pixel_index,raman_shift_cm-1,intensity
0,-224.846,98.0
1,-221.778,98.0
2,-218.712,98.0
3,-215.647,98.0
4,-212.583,98.0
5,-209.521,98.0
6,-206.460,98.0
7,-203.399,97.0
8,-200.340,98.0
9,-197.283,98.0
10,-194.226,98.0
11,-191.171,98.0
12,-188.116,98.0
13,-185.064,98.0
14,-182.012,97.0
15,-178.961,97.0
16,-175.912,98.0
17,-172.864,97.0
18,-169.817,97.0
19,-166.771,98.0
20,-163.726,98.0
21,-160.683,97.0
22,-157.641,98.0
23,-154.600,99.0
24,-151.560,99.0
25,-148.521,99.0
26,-145.484,99.0
27,-142.447,99.0
28,-139.412,99.0
29,-136.379,99.0
30,-133.346,99.0
31,-130.314,99.0
32,-127.284,99.0
33,-124.255,98.0
34,-121.227,99.0
35,-118.200,99.0
36,-115.175,99.0
37,-112.150,98.0
38,-109.127,98.0
39,-106.105,98.0
40,-103.084,98.0
41,-100.065,98.0
42,-97.046,98.0
43,-94.029,98.0
44,-91.013,98.0
45,-87.998,98.0
46,-84.984,98.0
47,-81.972,98.0
48,-78.960,98.0
49,-75.950,98.0
50,-72.941,98.0
51,-69.933,98.0
52,-66.927,97.0
53,-63.921,97.0
54,-60.917,97.0
55,-57.914,99.0
56,-54.912,99.0
57,-51.911,99.0
58,-48.912,99.0
59,-45.913,98.0
60,-42.916,97.0
61,-39.920,97.0
62,-36.925,98.0
63,-33.931,98.0
64,-30.939,99.0
65,-27.947,100.0
66,-24.957,100.0
67,-21.968,99.0
68,-18.980,99.0
69,-15.993,98.0
70,-13.008,98.0
71,-10.023,98.0
72,-7.040,97.0
73,-4.058,97.0
74,-1.077,97.0
75,1.903,98.0
76,4.881,97.0
77,7.859,98.0
78,10.835,98.0
79,13.810,99.0
80,16.784,99.0
81,19.757,99.0
82,22.728,99.0
83,25.699,98.0
84,28.668,98.0
85,31.636,98.0
86,34.603,98.0
87,37.569,98.0
88,40.534,98.0
89,43.497,97.0
90,46.460,98.0
91,49.421,98.0
92,52.381,97.0
93,55.340,97.0
94,58.297,98.0
95,61.254,98.0
96,64.209,98.0
97,67.164,98.0
98,70.117,98.0
99,73.069,98.0
100,76.020,98.0
101,78.969,98.0
102,81.918,99.0
103,84.865,100.0
104,87.811,100.0
105,90.757,99.0
106,93.700,99.0
107,96.643,99.0
108,99.585,99.0
109,102.525,99.0
110,105.465,99.0
111,108.403,99.0
112,111.340,99.0
113,114.276,99.0
114,117.211,98.0
115,120.144,98.0
116,123.077,98.0
117,126.008,98.0
118,128.938,98.0
119,131.868,99.0
120,134.795,99.0
121,137.722,99.0
122,140.648,99.0
123,143.572,99.0
124,146.496,99.0
125,149.418,99.0
126,152.339,99.0
127,155.259,99.0
128,158.178,99.0
129,161.096,99.0
130,164.012,99.0
131,166.928,99.0
132,169.842,99.0
133,172.755,99.0
134,175.667,99.0
135,178.578,99.0
136,181.488,99.0
137,184.397,99.0
138,187.304,99.0
139,190.211,99.0
140,193.116,98.0
141,196.020,98.0
142,198.923,98.0
143,201.825,98.0
144,204.726,98.0
145,207.625,99.0
146,210.524,99.0
147,213.421,99.0
148,216.318,99.0
149,219.213,99.0
150,222.107,99.0
151,225.000,99.0
152,227.891,99.0
153,230.782,99.0
154,233.672,99.0
155,236.560,99.0
156,239.447,99.0
157,242.333,99.0
158,245.218,99.0
159,248.102,99.0
160,250.985,99.0
161,253.867,98.0
162,256.748,99.0
163,259.627,99.0
164,262.505,99.0
165,265.383,99.0
166,268.259,99.0
167,271.134,99.0
168,274.008,99.0
169,276.880,99.0
170,279.752,99.0
171,282.623,99.0
