pixel_index,raman_shift_cm-1,intensity
0,-224.846,97.0
1,-221.778,98.0
2,-218.712,98.0
3,-215.647,99.0
4,-212.583,98.0
5,-209.521,98.0
6,-206.460,98.0
7,-203.399,98.0
8,-200.340,100.0
9,-197.283,98.0
10,-194.226,96.0
11,-191.171,98.0
12,-188.116,97.0
13,-185.064,99.0
14,-182.012,98.0
15,-178.961,98.0
16,-175.912,98.0
17,-172.864,100.0
18,-169.817,98.0
19,-166.771,99.0
20,-163.726,98.0
21,-160.683,96.0
22,-157.641,99.0
23,-154.600,98.0
24,-151.560,96.0
25,-148.521,98.0
26,-145.484,98.0
27,-142.447,97.0
28,-139.412,98.0
29,-136.379,98.0
30,-133.346,97.0
31,-130.314,99.0
32,-127.284,97.0
33,-124.255,98.0
34,-121.227,97.0
35,-118.200,97.0
36,-115.175,97.0
37,-112.150,98.0
38,-109.127,97.0
39,-106.105,99.0
40,-103.084,97.0
41,-100.065,98.0
42,-97.046,98.0
43,-94.029,99.0
44,-91.013,98.0
45,-87.998,96.0
46,-84.984,100.0
47,-81.972,102.0
48,-78.960,98.0
49,-75.950,97.0
50,-72.941,96.0
51,-69.933,98.0
52,-66.927,98.0
53,-63.921,97.0
54,-60.917,98.0
55,-57.914,97.0
56,-54.912,97.0
57,-51.911,97.0
58,-48.912,97.0
59,-45.913,96.0
60,-42.916,97.0
61,-39.920,97.0
62,-36.925,98.0
63,-33.931,99.0
64,-30.939,101.0
65,-27.947,99.0
66,-24.957,104.0
67,-21.968,99.0
68,-18.980,97.0
69,-15.993,97.0
70,-13.008,99.0
71,-10.023,98.0
72,-7.040,97.0
73,-4.058,97.0
74,-1.077,97.0
75,1.903,100.0
76,4.881,98.0
77,7.859,99.0
78,10.835,99.0
79,13.810,99.0
80,16.784,99.0
81,19.757,98.0
82,22.728,98.0
83,25.699,97.0
84,28.668,98.0
85,31.636,99.0
86,34.603,97.0
87,37.569,97.0
88,40.534,97.0
89,43.497,97.0
90,46.460,97.0
91,49.421,99.0
92,52.381,98.0
93,55.340,99.0
94,58.297,96.0
95,61.254,98.0
96,64.209,99.0
97,67.164,97.0
98,70.117,99.0
99,73.069,100.0
100,76.020,97.0
101,78.969,99.0
102,81.918,99.0
103,84.865,100.0
104,87.811,99.0
105,90.757,98.0
106,93.700,100.0
107,96.643,100.0
108,99.585,99.0
109,102.525,100.0
110,105.465,99.0
111,108.403,100.0
112,111.340,98.0
113,114.276,100.0
114,117.211,98.0
115,120.144,99.0
116,123.077,100.0
117,126.008,100.0
118,128.938,97.0
119,131.868,99.0
120,134.795,100.0
121,137.722,98.0
122,140.648,102.0
123,143.572,99.0
124,146.496,100.0
125,149.418,99.0
126,152.339,101.0
127,155.259,99.0
128,158.178,99.0
129,161.096,101.0
130,164.012,101.0
131,166.928,99.0
132,169.842,99.0
133,172.755,99.0
134,175.667,103.0
135,178.578,99.0
136,181.488,103.0
137,184.397,98.0
138,187.304,99.0
139,190.211,98.0
140,193.116,100.0
141,196.020,99.0
142,198.923,98.0
143,201.825,99.0
144,204.726,102.0
145,207.625,100.0
146,210.524,100.0
147,213.421,100.0
148,216.318,100.0
