pixel_index,raman_shift_cm-1,intensity
0,-224.846,98.0
1,-221.778,98.0
2,-218.712,99.0
3,-215.647,99.0
4,-212.583,99.0
5,-209.521,98.0
6,-206.460,96.0
7,-203.399,98.0
8,-200.340,98.0
9,-197.283,99.0
10,-194.226,99.0
11,-191.171,97.0
12,-188.116,97.0
13,-185.064,98.0
14,-182.012,98.0
15,-178.961,99.0
16,-175.912,97.0
17,-172.864,97.0
18,-169.817,97.0
19,-166.771,98.0
20,-163.726,99.0
21,-160.683,97.0
22,-157.641,97.0
23,-154.600,96.0
24,-151.560,99.0
25,-148.521,97.0
26,-145.484,97.0
27,-142.447,98.0
28,-139.412,99.0
29,-136.379,98.0
30,-133.346,98.0
31,-130.314,99.0
32,-127.284,98.0
33,-124.255,98.0
34,-121.227,98.0
35,-118.200,98.0
36,-115.175,98.0
37,-112.150,96.0
38,-109.127,96.0
39,-106.105,97.0
40,-103.084,97.0
41,-100.065,97.0
42,-97.046,97.0
43,-94.029,96.0
44,-91.013,99.0
45,-87.998,97.0
46,-84.984,98.0
47,-81.972,97.0
48,-78.960,97.0
49,-75.950,98.0
50,-72.941,97.0
51,-69.933,97.0
52,-66.927,98.0
53,-63.921,98.0
54,-60.917,98.0
55,-57.914,99.0
56,-54.912,97.0
57,-51.911,98.0
58,-48.912,97.0
59,-45.913,97.0
60,-42.916,98.0
61,-39.920,99.0
62,-36.925,98.0
63,-33.931,97.0
64,-30.939,100.0
65,-27.947,105.0
66,-24.957,104.0
67,-21.968,97.0
68,-18.980,99.0
69,-15.993,97.0
70,-13.008,99.0
71,-10.023,99.0
72,-7.040,97.0
73,-4.058,98.0
74,-1.077,97.0
75,1.903,96.0
76,4.881,97.0
77,7.859,97.0
78,10.835,100.0
79,13.810,97.0
80,16.784,100.0
81,19.757,98.0
82,22.728,96.0
83,25.699,98.0
84,28.668,98.0
85,31.636,99.0
86,34.603,98.0
87,37.569,97.0
88,40.534,96.0
89,43.497,99.0
90,46.460,98.0
91,49.421,98.0
92,52.381,98.0
93,55.340,95.0
94,58.297,96.0
95,61.254,98.0
96,64.209,100.0
97,67.164,99.0
98,70.117,97.0
99,73.069,99.0
100,76.020,98.0
101,78.969,98.0
102,81.918,99.0
103,84.865,99.0
104,87.811,99.0
105,90.757,99.0
106,93.700,99.0
107,96.643,99.0
108,99.585,98.0
109,102.525,101.0
110,105.465,98.0
111,108.403,98.0
112,111.340,97.0
113,114.276,99.0
114,117.211,100.0
115,120.144,97.0
116,123.077,98.0
117,126.008,98.0
118,128.938,96.0
119,131.868,99.0
120,134.795,96.0
121,137.722,98.0
122,140.648,100.0
123,143.572,99.0
124,146.496,99.0
125,149.418,98.0
126,152.339,99.0
127,155.259,97.0
128,158.178,97.0
129,161.096,99.0
130,164.012,101.0
131,166.928,97.0
132,169.842,100.0
133,172.755,99.0
134,175.667,98.0
135,178.578,98.0
136,181.488,99.0
137,184.397,99.0
138,187.304,98.0
139,190.211,98.0
140,193.116,97.0
141,196.020,99.0
142,198.923,99.0
143,201.825,99.0
144,204.726,98.0
145,207.625,99.0
146,210.524,100.0
147,213.421,99.0
148,216.318,99.0
149,219.213,98.0
150,222.107,98.0
151,225.000,97.0
152,227.891,98.0
153,230.782,100.0
154,233.672,99.0
155,236.560,97.0
156,239.447,98.0
157,242.333,98.0
158,245.218,97.0
159,248.102,100.0
160,250.985,100.0
161,253.867,97.0
162,256.748,96.0
163,259.627,97.0
164,262.505,98.0
165,265.383,99.0
166,268.259,98.0
167,271.134,97.0
168,274.008,97.0
169,276.880,99.0
170,279.752,99.0
171,282.623,99.0
