pixel_index,raman_shift_cm-1,intensity
0,-224.846,99.0
1,-221.778,98.0
2,-218.712,99.0
3,-215.647,97.0
4,-212.583,98.0
5,-209.521,99.0
6,-206.460,98.0
7,-203.399,98.0
8,-200.340,98.0
9,-197.283,97.0
10,-194.226,99.0
11,-191.171,98.0
12,-188.116,98.0
13,-185.064,97.0
14,-182.012,97.0
15,-178.961,97.0
16,-175.912,97.0
17,-172.864,98.0
18,-169.817,98.0
19,-166.771,96.0
20,-163.726,98.0
21,-160.683,99.0
22,-157.641,99.0
23,-154.600,99.0
24,-151.560,98.0
25,-148.521,97.0
26,-145.484,99.0
27,-142.447,98.0
28,-139.412,98.0
29,-136.379,99.0
30,-133.346,98.0
31,-130.314,98.0
32,-127.284,100.0
33,-124.255,97.0
34,-121.227,98.0
35,-118.200,98.0
36,-115.175,97.0
37,-112.150,97.0
38,-109.127,96.0
39,-106.105,98.0
40,-103.084,100.0
41,-100.065,99.0
42,-97.046,99.0
43,-94.029,99.0
44,-91.013,98.0
45,-87.998,99.0
46,-84.984,99.0
47,-81.972,98.0
48,-78.960,96.0
49,-75.950,97.0
50,-72.941,97.0
51,-69.933,96.0
52,-66.927,97.0
53,-63.921,97.0
54,-60.917,98.0
55,-57.914,97.0
56,-54.912,98.0
57,-51.911,99.0
58,-48.912,97.0
59,-45.913,98.0
60,-42.916,98.0
61,-39.920,98.0
62,-36.925,98.0
63,-33.931,98.0
64,-30.939,99.0
65,-27.947,100.0
66,-24.957,100.0
67,-21.968,100.0
68,-18.980,99.0
69,-15.993,97.0
70,-13.008,98.0
71,-10.023,97.0
72,-7.040,97.0
73,-4.058,97.0
74,-1.077,97.0
75,1.903,95.0
76,4.881,99.0
77,7.859,99.0
78,10.835,98.0
79,13.810,98.0
80,16.784,99.0
81,19.757,97.0
82,22.728,100.0
83,25.699,96.0
84,28.668,98.0
85,31.636,97.0
86,34.603,97.0
87,37.569,98.0
88,40.534,98.0
89,43.497,99.0
90,46.460,98.0
91,49.421,96.0
92,52.381,96.0
93,55.340,97.0
94,58.297,99.0
95,61.254,99.0
96,64.209,98.0
97,67.164,98.0
98,70.117,98.0
99,73.069,99.0
100,76.020,97.0
101,78.969,99.0
102,81.918,98.0
103,84.865,100.0
104,87.811,99.0
105,90.757,97.0
106,93.700,100.0
107,96.643,99.0
108,99.585,98.0
109,102.525,100.0
110,105.465,98.0
111,108.403,99.0
112,111.340,98.0
113,114.276,98.0
114,117.211,100.0
115,120.144,98.0
116,123.077,100.0
117,126.008,98.0
118,128.938,99.0
119,131.868,97.0
120,134.795,99.0
121,137.722,98.0
122,140.648,99.0
123,143.572,97.0
124,146.496,98.0
125,149.418,98.0
126,152.339,99.0
127,155.259,99.0
128,158.178,97.0
129,161.096,99.0
130,164.012,98.0
131,166.928,97.0
132,169.842,97.0
133,172.755,97.0
134,175.667,98.0
135,178.578,97.0
136,181.488,99.0
137,184.397,96.0
138,187.304,97.0
139,190.211,97.0
140,193.116,98.0
141,196.020,99.0
142,198.923,96.0
143,201.825,97.0
144,204.726,100.0
145,207.625,99.0
146,210.524,98.0
147,213.421,99.0
148,216.318,97.0
149,219.213,99.0
150,222.107,99.0
151,225.000,99.0
152,227.891,100.0
153,230.782,99.0
154,233.672,97.0
155,236.560,98.0
156,239.447,99.0
157,242.333,98.0
158,245.218,99.0
159,248.102,97.0
160,250.985,98.0
161,253.867,99.0
162,256.748,98.0
163,259.627,99.0
164,262.505,100.0
165,265.383,99.0
166,268.259,98.0
167,271.134,98.0
168,274.008,97.0
169,276.880,98.0
170,279.752,99.0
171,282.623,100.0
172,285.492,97.0
173,288.360,99.0
174,291.228,99.0
175,294.094,100.0
176,296.959,99.0
177,299.823,98.0
178,302.685,99.0
179,305.547,99.0
180,308.408,98.0
181,311.267,99.0
182,314.126,98.0
183,316.983,97.0
184,319.839,99.0
185,322.694,99.0
186,325.548,98.0
187,328.401,99.0
188,331.253,100.0
189,334.103,98.0
190,336.953,97.0
191,339.801,97.0
192,342.649,99.0
193,345.495,99.0
194,348.340,99.0
195,351.184,99.0
196,354.027,99.0
197,356.869,98.0
198,359.709,98.0
199,362.549,97.0
200,365.388,99.0
201,368.225,99.0
202,371.061,99.0
203,373.897,101.0
204,376.731,98.0
205,379.564,98.0
206,382.396,97.0
207,385.227,98.0
208,388.057,100.0
209,390.885,100.0
210,393.713,99.0
211,396.539,98.0
212,399.365,97.0
213,402.189,98.0
214,405.012,98.0
215,407.835,98.0
216,410.656,96.0
217,413.476,100.0
218,416.295,98.0
219,419.112,98.0
220,421.929,98.0
221,424.745,98.0
222,427.559,99.0
223,430.373,99.0
224,433.185,100.0
225,435.996,98.0
226,438.807,98.0
227,441.616,98.0
228,444.424,99.0
229,447.231,99.0
230,450.037,99.0
231,452.842,97.0
232,455.645,98.0
233,458.448,98.0
234,461.250,96.0
235,464.050,99.0
236,466.849,100.0
237,469.648,98.0
238,472.445,98.0
239,475.241,98.0
240,478.036,100.0
241,480.830,98.0
242,483.623,98.0
243,486.415,97.0
244,489.206,100.0
245,491.996,101.0
246,494.784,99.0
247,497.572,102.0
248,500.358,104.0
249,503.144,107.0
250,505.928,111.0
251,508.712,111.0
252,511.494,111.0
253,514.275,106.0
254,517.055,100.0
255,519.834,99.0
256,522.612,100.0
257,525.389,99.0
258,528.165,98.0
259,530.940,98.0
260,533.713,98.0
261,536.486,100.0
262,539.257,97.0
263,542.028,99.0
264,544.797,99.0
265,547.566,98.0
266,550.333,98.0
267,553.099,96.0
268,555.864,99.0
269,558.629,99.0
270,561.392,98.0
271,564.154,99.0
272,566.915,98.0
273,569.674,99.0
274,572.433,98.0
275,575.191,98.0
276,577.948,98.0
277,580.703,98.0
278,583.458,99.0
279,586.211,96.0
280,588.964,98.0
281,591.715,99.0
282,594.466,98.0
283,597.215,98.0
284,599.963,98.0
285,602.710,98.0
286,605.457,99.0
287,608.202,97.0
288,610.946,97.0
289,613.689,99.0
290,616.431,99.0
291,619.172,99.0
292,621.911,100.0
293,624.650,97.0
294,627.388,99.0
295,630.125,97.0
296,632.860,98.0
297,635.595,98.0
298,638.328,98.0
299,641.061,98.0
300,643.792,97.0
301,646.523,99.0
302,649.252,99.0
303,651.980,98.0
304,654.708,99.0
305,657.434,99.0
306,660.159,99.0
307,662.883,99.0
308,665.606,97.0
309,668.328,99.0
310,671.049,99.0
311,673.769,97.0
312,676.488,98.0
313,679.206,99.0
314,681.923,98.0
315,684.639,97.0
316,687.354,98.0
317,690.067,98.0
318,692.780,98.0
319,695.492,98.0
320,698.202,99.0
321,700.912,99.0
322,703.621,99.0
323,706.328,99.0
324,709.035,97.0
325,711.740,98.0
326,714.444,98.0
327,717.148,99.0
328,719.850,99.0
329,722.552,97.0
330,725.252,98.0
331,727.951,98.0
332,730.649,96.0
333,733.347,97.0
334,736.043,96.0
335,738.738,98.0
336,741.432,99.0
337,744.125,100.0
338,746.817,98.0
339,749.508,98.0
340,752.198,99.0
341,754.887,99.0
342,757.575,98.0
343,760.262,99.0
344,762.948,99.0
345,765.633,99.0
346,768.317,99.0
347,770.999,99.0
348,773.681,98.0
349,776.362,100.0
350,779.042,99.0
351,781.720,98.0
352,784.398,97.0
353,787.075,98.0
354,789.751,97.0
355,792.425,98.0
356,795.099,100.0
357,797.771,100.0
358,800.443,97.0
359,803.114,98.0
360,805.783,98.0
361,808.452,98.0
362,811.119,99.0
363,813.786,98.0
364,816.451,98.0
365,819.116,99.0
366,821.779,99.0
367,824.442,97.0
368,827.103,98.0
369,829.763,96.0
370,832.423,99.0
371,835.081,98.0
372,837.739,98.0
373,840.395,98.0
374,843.050,99.0
375,845.705,98.0
376,848.358,99.0
377,851.010,99.0
378,853.662,99.0
379,856.312,99.0
380,858.961,98.0
381,861.610,99.0
382,864.257,99.0
383,866.903,99.0
384,869.549,99.0
385,872.193,99.0
386,874.836,98.0
387,877.478,99.0
388,880.120,97.0
389,882.760,98.0
390,885.399,97.0
391,888.037,99.0
392,890.675,99.0
393,893.311,98.0
394,895.946,97.0
395,898.580,97.0
396,901.214,99.0
397,903.846,100.0
398,906.477,100.0
399,909.107,97.0
400,911.737,99.0
401,914.365,98.0
402,916.992,98.0
403,919.618,99.0
404,922.244,99.0
405,924.868,98.0
406,927.491,97.0
407,930.113,98.0
408,932.735,100.0
409,935.355,98.0
410,937.974,100.0
411,940.592,100.0
412,943.210,98.0
413,945.826,98.0
414,948.441,98.0
415,951.056,99.0
416,953.669,100.0
417,956.281,100.0
418,958.893,102.0
419,961.503,99.0
420,964.112,100.0
421,966.721,98.0
422,969.328,100.0
423,971.935,99.0
424,974.540,98.0
425,977.144,99.0
426,979.748,99.0
427,982.350,98.0
428,984.952,99.0
429,987.552,98.0
430,990.152,99.0
431,992.750,99.0
432,995.348,97.0
433,997.944,99.0
434,1000.540,95.0
435,1003.134,98.0
436,1005.728,96.0
437,1008.321,99.0
438,1010.912,97.0
439,1013.503,97.0
440,1016.092,98.0
441,1018.681,98.0
442,1021.269,99.0
443,1023.856,98.0
444,1026.441,98.0
445,1029.026,100.0
446,1031.610,97.0
447,1034.193,100.0
448,1036.775,98.0
449,1039.355,97.0
450,1041.935,98.0
451,1044.514,97.0
452,1047.092,98.0
453,1049.669,99.0
454,1052.245,99.0
455,1054.820,97.0
456,1057.394,98.0
457,1059.967,97.0
458,1062.539,100.0
459,1065.110,98.0
460,1067.681,99.0
461,1070.250,98.0
462,1072.818,98.0
463,1075.385,100.0
464,1077.951,99.0
465,1080.517,97.0
466,1083.081,97.0
467,1085.644,97.0
468,1088.207,99.0
469,1090.768,100.0
470,1093.329,99.0
471,1095.888,98.0
472,1098.447,100.0
473,1101.004,98.0
474,1103.561,97.0
475,1106.116,97.0
476,1108.671,99.0
477,1111.225,99.0
478,1113.777,98.0
479,1116.329,97.0
480,1118.880,99.0
481,1121.430,95.0
482,1123.979,96.0
483,1126.527,98.0
484,1129.074,98.0
485,1131.620,98.0
486,1134.165,99.0
487,1136.709,98.0
488,1139.252,98.0
489,1141.794,98.0
490,1144.335,100.0
491,1146.875,100.0
492,1149.415,98.0
493,1151.953,99.0
494,1154.490,98.0
495,1157.027,98.0
496,1159.562,98.0
497,1162.097,97.0
498,1164.630,99.0
499,1167.163,99.0
500,1169.695,99.0
501,1172.225,97.0
502,1174.755,98.0
503,1177.284,99.0
504,1179.812,100.0
505,1182.338,100.0
506,1184.864,98.0
507,1187.389,100.0
508,1189.913,99.0
509,1192.436,99.0
510,1194.959,96.0
511,1197.480,97.0
512,1200.000,97.0
513,1202.519,99.0
514,1205.038,97.0
515,1207.555,98.0
516,1210.071,98.0
517,1212.587,98.0
518,1215.101,97.0
519,1217.615,97.0
520,1220.128,99.0
521,1222.639,99.0
522,1225.150,100.0
523,1227.660,100.0
524,1230.169,99.0
525,1232.677,98.0
526,1235.184,98.0
527,1237.690,97.0
528,1240.195,98.0
529,1242.699,99.0
530,1245.202,99.0
531,1247.704,98.0
532,1250.206,97.0
533,1252.706,99.0
534,1255.206,99.0
535,1257.704,100.0
536,1260.202,98.0
537,1262.698,98.0
538,1265.194,96.0
539,1267.689,97.0
540,1270.183,98.0
541,1272.676,98.0
542,1275.168,98.0
543,1277.659,98.0
544,1280.149,97.0
545,1282.638,99.0
546,1285.126,98.0
547,1287.613,99.0
548,1290.100,99.0
549,1292.585,98.0
