raman_shift_cm-1,intensity
200.000000,0.01
201.000000,0.01
202.000000,0.01
203.000000,0.01
204.000000,0.01
205.000000,0.01
206.000000,0.01
207.000000,0.01
208.000000,0.01
209.000000,0.01
210.000000,0.01
211.000000,0.01
212.000000,0.01
213.000000,0.01
214.000000,0.01
215.000000,0.01
216.000000,0.01
217.000000,0.01
218.000000,0.01
219.000000,0.01
220.000000,0.01
221.000000,0.01
222.000000,0.01
223.000000,0.01
224.000000,0.01
225.000000,0.01
226.000000,0.01
227.000000,0.01
228.000000,0.01
229.000000,0.01
230.000000,0.01
231.000000,0.01
232.000000,0.01
233.000000,0.01
234.000000,0.01
235.000000,0.01
236.000000,0.01
237.000000,0.01
238.000000,0.01
239.000000,0.01
240.000000,0.01
241.000000,0.01
242.000000,0.01
243.000000,0.01
244.000000,0.01
245.000000,0.01
246.000000,0.01
247.000000,0.01
248.000000,0.01
249.000000,0.01
250.000000,0.01
251.000000,0.01
252.000000,0.01
253.000000,0.01
254.000000,0.01
255.000000,0.01
256.000000,0.01
257.000000,0.01
258.000000,0.01
259.000000,0.01
260.000000,0.01
261.000000,0.01
262.000000,0.01
263.000000,0.01
264.000000,0.01
265.000000,0.01
266.000000,0.01
267.000000,0.01
268.000000,0.01
269.000000,0.01
270.000000,0.01
271.000000,0.01
272.000000,0.01
273.000000,0.01
274.000000,0.01
275.000000,0.01
276.000000,0.01
277.000000,0.01
278.000000,0.01
279.000000,0.01
280.000000,0.01
281.000000,0.01
282.000000,0.01
283.000000,0.01
284.000000,0.01
285.000000,0.01
286.000000,0.01
287.000000,0.01
288.000000,0.01
289.000000,0.01
290.000000,0.01
291.000000,0.01
292.000000,0.01
293.000000,0.01
294.000000,0.01
295.000000,0.01
296.000000,0.01
297.000000,0.01
298.000000,0.01
299.000000,0.01
300.000000,0.01
301.000000,0.01
302.000000,0.01
303.000000,0.01
304.000000,0.01
305.000000,0.01
306.000000,0.01
307.000000,0.01
308.000000,0.01
309.000000,0.01
310.000000,0.01
311.000000,0.01
312.000000,0.01
313.000000,0.01
314.000000,0.01
315.000000,0.01
316.000000,0.01
317.000000,0.01
318.000000,0.01
319.000000,0.01
320.000000,0.01
321.000000,0.01
322.000000,0.01
323.000000,0.01
324.000000,0.01
325.000000,0.01
326.000000,0.01
327.000000,0.01
328.000000,0.01
329.000000,0.01
330.000000,0.01
331.000000,0.01
332.000000,0.01
333.000000,0.01
334.000000,0.01
335.000000,0.01
336.000000,0.01
337.000000,0.01
338.000000,0.01
339.000000,0.01
340.000000,0.01
341.000000,0.01
342.000000,0.01
343.000000,0.01
344.000000,0.01
345.000000,0.01
346.000000,0.01
347.000000,0.01
348.000000,0.01
349.000000,0.01
350.000000,0.01
351.000000,0.01
352.000000,0.01
353.000000,0.01
354.000000,0.01
355.000000,0.01
356.000000,0.01
357.000000,0.01
358.000000,0.01
359.000000,0.01
360.000000,0.01
361.000000,0.01
362.000000,0.01
363.000000,0.01
364.000000,0.01
365.000000,0.01
366.000000,0.01
367.000000,0.01
368.000000,0.01
369.000000,0.01
370.000000,0.01
371.000000,0.01
372.000000,0.01
373.000000,0.01
374.000000,0.01
375.000000,0.01
376.000000,0.01
377.000000,0.01
378.000000,0.01
379.000000,0.01
380.000000,0.01
381.000000,0.01
382.000000,0.01
383.000000,0.01
384.000000,0.01
385.000000,0.01
386.000000,0.01
387.000000,0.01
388.000000,0.01
389.000000,0.01
390.000000,0.01
391.000000,0.01
392.000000,0.01
393.000000,0.01
