raman_shift_cm-1,intensity
100.0,366.8281
101.8573,397.2366
103.7146,477.2499
105.5718,432.8236
107.4291,179.8274
109.2864,126.6937
111.1437,244.9023
113.001,628.9855
114.8583,535.9077
116.7155,171.6876
118.5728,322.9528
120.4301,420.8232
122.2874,219.5091
124.1447,220.8352
126.002,90.8703
127.8592,239.1825
129.7165,312.4743
131.5738,548.4387
133.4311,121.856
135.2884,473.2341
137.1457,682.9686
139.0029,408.389
140.8602,642.0379
142.7175,96.6532
144.5748,565.5604
146.4321,11.1339
148.2893,400.8398
150.1466,237.0235
152.0039,278.0109
153.8612,666.8694
155.7185,237.3035
157.5758,-276.2978
159.433,499.6156
161.2903,146.0193
163.1476,124.6571
165.0049,265.534
166.8622,409.061
168.7195,295.2259
170.5767,286.0951
172.434,845.4973
174.2913,598.9001
176.1486,308.5401
178.0059,130.9561
179.8631,411.9216
181.7204,527.5827
183.5777,36.8559
185.435,401.9174
187.2923,227.2919
189.1496,-53.1297
191.0068,250.398
192.8641,56.6209
194.7214,366.0469
196.5787,298.8981
198.436,27.4393
200.2933,272.905
202.1505,-98.1298
204.0078,463.9695
205.8651,330.0883
207.7224,576.934
209.5797,641.3292
211.437,603.6247
213.2942,377.6007
215.1515,363.7524
217.0088,888.9355
218.8661,271.0478
220.7234,249.2305
222.5806,343.8998
224.4379,-11.6067
226.2952,509.864
228.1525,-47.9634
230.0098,493.4321
231.8671,514.9306
233.7243,307.6053
235.5816,514.1192
237.4389,243.5816
239.2962,640.1064
241.1535,73.1743
243.0108,405.4781
244.868,-59.3186
246.7253,-12.7816
248.5826,185.3538
250.4399,386.4178
252.2972,-176.4403
254.1544,332.6742
256.0117,160.8368
257.869,-58.9692
259.7263,-12.3307
261.5836,218.1688
263.4409,275.8145
265.2981,369.2606
267.1554,401.7081
269.0127,637.2644
270.87,448.7456
272.7273,292.6875
274.5846,264.5025
276.4418,-4.8469
278.2991,187.9993
280.1564,394.0458
282.0137,440.4305
283.871,86.499
285.7283,503.3373
287.5855,352.3531
289.4428,598.1829
291.3001,321.5332
293.1574,205.3546
295.0147,-57.5976
296.8719,550.8092
298.7292,133.814
300.5865,459.2539
302.4438,75.2109
304.3011,430.4725
306.1584,443.8338
308.0156,314.7298
309.8729,522.3422
311.7302,279.4394
313.5875,338.569
315.4448,498.2247
317.3021,154.8157
319.1593,469.834
321.0166,281.9161
322.8739,125.6917
324.7312,290.3756
326.5885,729.5924
328.4457,312.5894
330.303,159.6116
332.1603,174.7305
334.0176,617.1474
335.8749,383.1268
337.7322,120.2323
339.5894,389.4669
341.4467,61.7455
343.304,669.8235
345.1613,195.1236
347.0186,124.931
348.8759,378.4969
350.7331,397.4631
352.5904,101.5768
354.4477,327.2409
356.305,548.2219
358.1623,34.8824
360.0196,357.8256
361.8768,264.8975
363.7341,276.0625
365.5914,430.1164
367.4487,538.3031
369.306,419.1168
371.1632,417.2199
373.0205,165.4895
374.8778,46.6348
376.7351,77.3925
378.5924,422.6619
380.4497,196.1934
382.3069,146.3098
384.1642,337.7412
386.0215,265.8943
387.8788,332.1355
389.7361,435.8854
391.5934,256.3153
393.4506,253.8889
395.3079,222.9297
397.1652,323.7757
399.0225,216.7132
400.8798,169.4733
402.737,364.3045
404.5943,465.2675
406.4516,134.2607
408.3089,72.6503
410.1662,492.5339
412.0235,177.8049
413.8807,39.9152
415.738,42.2209
417.5953,385.8106
419.4526,509.5425
421.3099,406.7731
423.1672,93.1154
425.0244,653.4295
426.8817,-72.7951
428.739,240.4565
430.5963,263.886
432.4536,258.5254
434.3109,74.5124
436.1681,170.5175
438.0254,367.8568
439.8827,378.1974
441.74,412.5332
443.5973,609.1534
445.4545,204.0337
447.3118,385.306
449.1691,90.3574
451.0264,265.505
452.8837,238.662
454.741,410.8609
456.5982,207.2893
458.4555,140.8937
460.3128,271.2552
462.1701,397.8271
