pixel_index,raman_shift_cm-1,intensity
0,200.000,0.9691696431250231
1,201.000,0.9690842983582856
2,202.000,0.9694254089320853
3,203.000,0.9700734118524391
4,204.000,0.9709087441253642
5,205.000,0.971811842756878
6,206.000,0.9734717723879944
7,207.000,0.972990377546256
8,208.000,0.9736131811467572
9,209.000,0.9726558836222429
10,210.000,0.9728272366926218
11,211.000,0.973819648320759
12,212.000,0.9737530020725297
13,213.000,0.9726484037710017
14,214.000,0.9718140956661739
15,215.000,0.972013700753827
16,216.000,0.9718305283361283
17,217.000,0.9725235260072657
18,218.000,0.9741053200608009
19,219.000,0.9747914283191096
20,220.000,0.9745727483627622
21,221.000,0.9773308366400061
22,222.000,0.9796473913313936
23,223.000,0.9812490998264994
24,224.000,0.9827771173833797
25,225.000,0.9838609146177574
26,226.000,0.9830754697976952
27,227.000,0.9823535104461982
28,228.000,0.9829900678724098
29,229.000,0.9818790292119645
30,230.000,0.9806573065077253
31,231.000,0.9823390880656205
32,232.000,0.9828139255674823
33,233.000,0.9840235420268777
34,234.000,0.9845188694586428
35,235.000,0.9843711991964581
36,236.000,0.9830129898179675
37,237.000,0.9819713322856363
38,238.000,0.9820517939355511
39,239.000,0.9813105319523292
40,240.000,0.9819339243115097
41,241.000,0.9830070120541563
42,242.000,0.9827854368801908
43,243.000,0.9831503431458554
44,244.000,0.983933283421711
45,245.000,0.984921245869102
46,246.000,0.9864249577600027
47,247.000,0.9877967913259919
48,248.000,0.98890563538983
49,249.000,0.9905523197119905
50,250.000,0.9923005092850872
51,251.000,0.9928005507980483
52,252.000,0.993535825581958
53,253.000,0.9933989860591101
54,254.000,0.9946213088808811
55,255.000,0.9945038769728269
56,256.000,0.9941107140899138
57,257.000,0.9929564713754073
58,258.000,0.9911234086374836
59,259.000,0.9889691577790214
60,260.000,0.9878300157412244
61,261.000,0.9875801867501085
62,262.000,0.9888688787138495
63,263.000,0.9900571644419406
64,264.000,0.9946912197929585
65,265.000,0.9962004037203558
66,266.000,0.9968398561195397
67,267.000,0.9977966882074625
68,268.000,0.9962079249560455
69,269.000,0.9954685435518063
70,270.000,0.9940755366458418
71,271.000,0.9936126066522397
72,272.000,0.9940756743677897
73,273.000,0.994513727916122
74,274.000,0.9954409875568623
75,275.000,0.9946384070225157
76,276.000,0.9934370154374713
77,277.000,0.992199420233949
78,278.000,0.9915372691765784
79,279.000,0.9918736489541491
80,280.000,0.991874277084434
81,281.000,0.9935885569762163
82,282.000,0.9956640160883387
83,283.000,0.9968754751300885
84,284.000,0.9972345588539113
85,285.000,0.9971882382811614
86,286.000,0.9969633364117699
87,287.000,0.9980229532652931
88,288.000,0.9983809097243914
89,289.000,0.998709165032957
90,290.000,0.9984020843775732
91,291.000,0.9976923265900111
92,292.000,0.9979182614393521
93,293.000,0.9984918560163457
94,294.000,0.9981659389382802
95,295.000,0.9972419449342427
96,296.000,0.9990619543507834
97,297.000,1.0
98,298.000,0.9988866669606935
99,299.000,0.9990178485289911
100,300.000,0.9982609256191337
101,301.000,0.9978758090499679
102,302.000,0.998078604574528
103,303.000,0.9967752685404032
104,304.000,0.9948775905807243
105,305.000,0.9938484217659697
106,306.000,0.9952780377811242
107,307.000,0.9957919409759791
108,308.000,0.995166268375806
109,309.000,0.9960033753155989
110,310.000,0.9980968283846706
111,311.000,0.9979594491513046
112,312.000,0.9986263856592447
113,313.000,0.9975139296829802
114,314.000,0.9972495533694871
115,315.000,0.9989585803358149
116,316.000,0.9990560048098893
117,317.000,0.9983759019312719
118,318.000,0.9956079472500908
119,319.000,0.9942919258343569
120,320.000,0.9941769259312253
121,321.000,0.9923037942793885
122,322.000,0.9914996495931249
123,323.000,0.9900022103762062
124,324.000,0.9911276769668186
125,325.000,0.9931619561545492
126,326.000,0.9940888530676046
127,327.000,0.9944096225757858
128,328.000,0.9930464567835104
129,329.000,0.9935278897556195
130,330.000,0.9928238738447422
131,331.000,0.9916991529306753
132,332.000,0.9915521435628003
133,333.000,0.989872603915824
134,334.000,0.991345433200059
135,335.000,0.992868024422936
136,336.000,0.9949172434341989
137,337.000,0.9951982513281508
138,338.000,0.9940334307775938
139,339.000,0.9951694873968441
140,340.000,0.9931548981100432
141,341.000,0.9940912908472872
142,342.000,0.9952261474221386
143,343.000,0.9940164229173548
144,344.000,0.9936121922094543
145,345.000,0.9932186815106253
146,346.000,0.9920128434738623
147,347.000,0.9909731842496715
148,348.000,0.9902245622298541
149,349.000,0.9882111405228077
150,350.000,0.9867443601462592
151,351.000,0.9879585947745699
152,352.000,0.9882690080149398
153,353.000,0.9866045904147491
154,354.000,0.9842179826567229
155,355.000,0.9817612255177496
156,356.000,0.9800567052688448
157,357.000,0.9805986478017129
158,358.000,0.9807258363872187
159,359.000,0.9793549499174263
160,360.000,0.9812279725444543
161,361.000,0.9839227308087107
162,362.000,0.9862009080432953
163,363.000,0.9869022267933576
164,364.000,0.987220004579348
165,365.000,0.986533040575245
166,366.000,0.9867673469910547
167,367.000,0.9852495601725448
168,368.000,0.9832327823871767
169,369.000,0.9794999656136179
170,370.000,0.9767974575528452
171,371.000,0.9763387529369957
172,372.000,0.9768283056794439
173,373.000,0.976351828179812
174,374.000,0.9768177920863319
175,375.000,0.9777574915970644
176,376.000,0.9790493655858423
177,377.000,0.9776544472153941
178,378.000,0.9779860479876423
179,379.000,0.9752506302257253
180,380.000,0.9734885710556466
181,381.000,0.972968385888441
182,382.000,0.9718254158654399
183,383.000,0.9708016956479731
184,384.000,0.9693329828469875
185,385.000,0.9696959163134645
186,386.000,0.9692490027378752
187,387.000,0.9688078464719073
188,388.000,0.9678731176485733
189,389.000,0.9669278484286232
190,390.000,0.9664211367077921
191,391.000,0.9653046781003023
192,392.000,0.9639929063123868
193,393.000,0.963249224352293
194,394.000,0.96227636918274
195,395.000,0.962178084515605
196,396.000,0.9624899730974814
197,397.000,0.9632983470055742
198,398.000,0.9636044476601556
199,399.000,0.9640282905123
200,400.000,0.9642797315924287
201,401.000,0.9639579507798302
202,402.000,0.9631269973215473
203,403.000,0.9607991463431487
204,404.000,0.9595691575289127
205,405.000,0.9572064443283524
206,406.000,0.957323003183037
207,407.000,0.957913352992002
208,408.000,0.9570687313725639
209,409.000,0.9572630349568
210,410.000,0.9581976266103034
211,411.000,0.9606744111825709
212,412.000,0.9624001624884806
213,413.000,0.9609473737080653
214,414.000,0.9597472541972107
215,415.000,0.95585886020486
216,416.000,0.9541801378398563
217,417.000,0.9536252502976544
218,418.000,0.9512060201478785
219,419.000,0.950678342692164
220,420.000,0.9492765770128416
221,421.000,0.949454814904886
222,422.000,0.9476542285831023
223,423.000,0.9440158191882743
224,424.000,0.9414135869999718
225,425.000,0.9384559704247849
226,426.000,0.9386723239259823
227,427.000,0.9394564309440429
228,428.000,0.9390439222410151
229,429.000,0.9395282171510431
230,430.000,0.9402493203620625
231,431.000,0.9411419965083475
232,432.000,0.9405835958131268
233,433.000,0.9402393390264435
234,434.000,0.9407880139621315
235,435.000,0.9389039131210836
236,436.000,0.9372462334225246
237,437.000,0.935596547901732
238,438.000,0.9318179554597052
239,439.000,0.930338157699307
240,440.000,0.929788647121621
241,441.000,0.9290282177940553
242,442.000,0.9275606713717287
243,443.000,0.9283945887017134
244,444.000,0.9293515638691481
245,445.000,0.9287438958838619
246,446.000,0.92957778846832
247,447.000,0.9303082560925318
248,448.000,0.9297306921351998
249,449.000,0.9292452030778535
250,450.000,0.9288329342208289
251,451.000,0.9256979814314648
252,452.000,0.9232371816790882
253,453.000,0.9220194156298168
254,454.000,0.919898366091955
255,455.000,0.9188574700233285
256,456.000,0.9175905255180069
257,457.000,0.9162187434305479
258,458.000,0.9148910800612304
259,459.000,0.9136591059305473
260,460.000,0.9120993307656141
261,461.000,0.9107307319669546
262,462.000,0.9107553097375877
263,463.000,0.9095580493443515
264,464.000,0.9104515432840402
265,465.000,0.9113655476405448
266,466.000,0.9105651310967097
267,467.000,0.9099090922064961
268,468.000,0.9094744844992919
269,469.000,0.9095079711795508
270,470.000,0.9072493538938167
271,471.000,0.9058420802758365
272,472.000,0.9034479155139213
273,473.000,0.9027076266311952
274,474.000,0.9018313607511416
275,475.000,0.8999909476117911
276,476.000,0.8979908910616179
277,477.000,0.8980602857058873
278,478.000,0.8984987286744676
279,479.000,0.9002182890536724
280,480.000,0.9001055463703485
281,481.000,0.8995933025706662
282,482.000,0.8968073050061339
283,483.000,0.895226401355516
284,484.000,0.892426194276405
285,485.000,0.8909184017817109
286,486.000,0.8904191911387658
287,487.000,0.8902156029874261
288,488.000,0.8898510325754944
289,489.000,0.890253396493192
290,490.000,0.8892853421215056
291,491.000,0.8873737690519906
292,492.000,0.8846526573469016
293,493.000,0.8820594357191461
294,494.000,0.8796515773045804
295,495.000,0.8787753004641483
296,496.000,0.8775023308625814
297,497.000,0.8763576807286324
298,498.000,0.8759454931749066
299,499.000,0.8756482853331994
300,500.000,0.8749053067177802
301,501.000,0.874982939569242
302,502.000,0.8749850532347299
303,503.000,0.8730024793312713
304,504.000,0.8704294731117064
305,505.000,0.8681875129921837
306,506.000,0.8649228262147849
307,507.000,0.8626624725474001
308,508.000,0.8602630210778451
309,509.000,0.8584276956035164
310,510.000,0.8582239142988728
311,511.000,0.8601663129143298
312,512.000,0.8601215839990284
313,513.000,0.8607618986432869
314,514.000,0.8584551469716848
315,515.000,0.8575889050918668
316,516.000,0.8561877579361078
317,517.000,0.8534750734605647
318,518.000,0.8517222193812128
319,519.000,0.8500881047271838
320,520.000,0.849580686770269
321,521.000,0.8495616749974573
322,522.000,0.8485676864148454
323,523.000,0.8486520636891418
324,524.000,0.8472249673482237
325,525.000,0.8484803161812124
326,526.000,0.8481403212375347
327,527.000,0.845579134632161
328,528.000,0.8452226381961225
329,529.000,0.8421860360508098
330,530.000,0.8394933390115034
331,531.000,0.8379490465951193
332,532.000,0.8373482256552246
333,533.000,0.8361844535160216
334,534.000,0.8342704717963948
335,535.000,0.8337860917913729
336,536.000,0.8321126742373232
337,537.000,0.8303776522962274
338,538.000,0.8294119977809925
339,539.000,0.8266284526950051
340,540.000,0.826375125052836
341,541.000,0.8257820854435949
342,542.000,0.8255250664468996
343,543.000,0.8244420522281584
344,544.000,0.8223316026372778
345,545.000,0.8225788360598781
346,546.000,0.8216802759763083
347,547.000,0.8202292413826425
348,548.000,0.8170794395469817
349,549.000,0.8140597927047238
350,550.000,0.8130563393205075
351,551.000,0.810903538151834
352,552.000,0.809293951478142
353,553.000,0.8074501297615957
354,554.000,0.8052043401599234
355,555.000,0.804377613688924
356,556.000,0.8031238326121801
357,557.000,0.8028664233232369
358,558.000,0.8005680194006296
359,559.000,0.7997481701808319
360,560.000,0.7994604213273359
361,561.000,0.7986355124821166
362,562.000,0.7971748545582927
363,563.000,0.7951309786118894
364,564.000,0.7926394937681709
365,565.000,0.7913026068084492
366,566.000,0.7899724869041952
367,567.000,0.7893252473242132
368,568.000,0.7865356516203402
369,569.000,0.7854266173206277
370,570.000,0.7849862156867972
371,571.000,0.7845523253097526
372,572.000,0.7838272975503686
373,573.000,0.7819965186415053
374,574.000,0.7801547245452927
375,575.000,0.7774580576558849
376,576.000,0.7754557126238536
377,577.000,0.7720132490039666
378,578.000,0.7690727688836883
379,579.000,0.7670282022260667
380,580.000,0.7655590066958736
381,581.000,0.7652588535177398
382,582.000,0.7637483742612998
383,583.000,0.7632010754003813
384,584.000,0.7638379135490351
385,585.000,0.7638537465372126
386,586.000,0.765171781623799
387,587.000,0.7632598908090694
388,588.000,0.7620037373571886
389,589.000,0.7610960385163217
390,590.000,0.758243119729427
391,591.000,0.7571415669249866
392,592.000,0.7534582888632225
393,593.000,0.7525937671189867
394,594.000,0.7522230510162804
395,595.000,0.7521044035163875
396,596.000,0.7529855773472135
397,597.000,0.7525242788073873
398,598.000,0.7526808149353058
399,599.000,0.7528450362447936
400,600.000,0.7528912345456249
401,601.000,0.7539297759836429
402,602.000,0.7526317517367633
403,603.000,0.7527425552619532
404,604.000,0.751648863857565
405,605.000,0.7512253717453488
406,606.000,0.7502401933903754
407,607.000,0.7492406606955192
408,608.000,0.7466715409646926
409,609.000,0.7462543458079123
410,610.000,0.7503054236277701
411,611.000,0.7545913323219396
412,612.000,0.7601632396235882
413,613.000,0.7684822039727264
414,614.000,0.7805443816021882
415,615.000,0.7974824906786917
416,616.000,0.8147182367015952
417,617.000,0.8312885301375948
418,618.000,0.8436746865812659
419,619.000,0.8541242753476429
420,620.000,0.8573224677865463
421,621.000,0.849955335210896
422,622.000,0.8365020913225778
423,623.000,0.8191679206683893
424,624.000,0.8004043625018844
425,625.000,0.7822409331871989
426,626.000,0.765142177651948
427,627.000,0.750361896422666
428,628.000,0.7397619688060829
429,629.000,0.7328170363423219
430,630.000,0.7242201519688215
431,631.000,0.7173895101212449
432,632.000,0.7131301654667799
433,633.000,0.7101816093707508
434,634.000,0.7077392150241415
435,635.000,0.703303042975257
436,636.000,0.6994185182873218
437,637.000,0.6961353206335666
438,638.000,0.692240755287219
439,639.000,0.689692869367468
