pixel_index,raman_shift_cm-1,intensity
0,200.000,-1.351986459857585
1,201.000,6.525883022379446
2,202.000,8.836132387395423
3,203.000,-3.5988008760866705
4,204.000,-0.7338812462681403
5,205.000,-8.645458168321909
6,206.000,-1.7370800544400709
7,207.000,-7.911591283881194
8,208.000,-2.1926432030178375
9,209.000,4.803521874615797
10,210.000,3.915339668276772
11,211.000,-0.11742007003437038
12,212.000,-9.715989555620865
13,213.000,-3.0487879711372443
14,214.000,-1.2787844666368073
15,215.000,-0.7285801596190709
16,216.000,-3.7729121350770924
17,217.000,6.576319554454756
18,218.000,7.412737888853599
19,219.000,-6.105122119639418
20,220.000,-10.977270426466589
21,221.000,-1.3461479548013813
22,222.000,5.47138040440467
23,223.000,3.129905792373961
24,224.000,-0.03153061754431974
25,225.000,-0.7756886199218798
26,226.000,1.2278560227015873
27,227.000,-4.512318420229633
28,228.000,-0.13902564733399458
29,229.000,-7.678346325340726
30,230.000,5.889917910862721
31,231.000,3.364434458183837
32,232.000,-2.0106202547231646
33,233.000,2.391115232495622
34,234.000,18.132006411846135
35,235.000,14.71913580693922
36,236.000,-9.000228027057233
37,237.000,6.173311496534382
38,238.000,6.626937995854291
39,239.000,-7.46813787954278
40,240.000,-9.975460448734395
41,241.000,-1.2468859994784225
42,242.000,-4.587276788259999
43,243.000,0.672548959660503
44,244.000,7.5148120502005895
45,245.000,0.5225153204076491
46,246.000,0.41240163841189315
47,247.000,5.166585903378746
48,248.000,4.09259504546128
49,249.000,4.871944025752953
50,250.000,8.71667783624008
51,251.000,3.6441624997543727
52,252.000,14.29774906992543
53,253.000,-5.332254368866643
54,254.000,6.290467298461408
55,255.000,5.316433217648125
56,256.000,3.5851145650404987
57,257.000,4.579293547545888
58,258.000,2.348963402585184
59,259.000,-2.949042601955341
60,260.000,2.09431283222915
61,261.000,6.454194033814247
62,262.000,5.1461183617988695
63,263.000,3.3018272054579256
64,264.000,4.340806984294829
65,265.000,-3.53591385200599
66,266.000,1.2793831763732442
67,267.000,4.7483975793368245
68,268.000,-8.416698103172735
69,269.000,-4.4771713012214605
70,270.000,-1.6108174149316596
71,271.000,-1.4400438145295311
72,272.000,2.8078991596079277
73,273.000,-6.98187180309543
74,274.000,6.6076270165384585
75,275.000,-0.28217763260556694
76,276.000,2.1707360280157673
77,277.000,6.848928806557296
78,278.000,6.129440540738642
79,279.000,2.9970530977954013
80,280.000,9.264346374432535
81,281.000,4.941575296776705
82,282.000,3.8827278203290234
83,283.000,6.825128929917355
84,284.000,7.339973639648747
85,285.000,6.196969992862137
86,286.000,-0.5266579379186851
87,287.000,6.672682948966667
88,288.000,4.7460097842684945
89,289.000,-11.43780927222133
90,290.000,0.24969396828385015
91,291.000,-9.308430276481545
92,292.000,-16.255339759884237
93,293.000,1.2856047935619017
94,294.000,-1.8152983118525299
95,295.000,-6.794950743079312
96,296.000,-1.4518281383604972
97,297.000,1.9432408927243614
98,298.000,-1.7694992307895063
99,299.000,2.640599938701257
100,300.000,1.4856678773192016
101,301.000,0.7074970896602508
102,302.000,-4.7636938912548885
103,303.000,2.2521134959724805
104,304.000,-1.9972241589293844
105,305.000,0.4198177620515935
106,306.000,-5.4998150948378
107,307.000,-3.402221055162954
108,308.000,-2.018050416348615
109,309.000,-8.523071447726466
110,310.000,0.4368336094169081
111,311.000,7.743968541793606
112,312.000,6.2580191640658995
113,313.000,7.644203318799214
114,314.000,-5.881359123585071
115,315.000,0.7294147351424272
116,316.000,6.639014820971852
117,317.000,-0.5171189123931299
118,318.000,4.863953516417041
119,319.000,-12.073668883609912
120,320.000,4.571504924085048
121,321.000,-0.08794399641601558
122,322.000,-2.186838553554594
123,323.000,-5.748533628343694
124,324.000,6.889572925585071
125,325.000,-4.361472718066921
126,326.000,-3.405957358311298
127,327.000,6.783480233078649
128,328.000,4.661729311521071
129,329.000,-5.803136840421985
130,330.000,8.213028086907798
131,331.000,-3.191880569782029
132,332.000,8.515049553217182
133,333.000,2.236881846568508
134,334.000,3.8544767278414156
135,335.000,3.734488641464509
136,336.000,8.278331058678077
137,337.000,9.556390477486616
138,338.000,0.8713104226114865
139,339.000,4.577164445443145
140,340.000,0.17405212399410175
141,341.000,-4.81357393714859
142,342.000,-9.215013106871538
143,343.000,-10.93692972758106
144,344.000,2.650419884747862
145,345.000,3.727893440525122
146,346.000,-10.352754323502154
147,347.000,1.6684683557025437
148,348.000,-2.5852187325817795
149,349.000,4.43699622711847
150,350.000,1.887000076424215
151,351.000,-5.587063316943954
152,352.000,12.65177894078738
153,353.000,-5.9783802306037614
154,354.000,-2.3327608853819584
155,355.000,0.285663948098545
156,356.000,10.018157267345714
157,357.000,-3.4710669043171265
158,358.000,1.817674482200914
159,359.000,-8.698623498289066
160,360.000,8.453535254696703
161,361.000,-4.6629161327323345
162,362.000,-3.4198765088895016
163,363.000,3.4945583034425454
164,364.000,-0.6468834930358298
165,365.000,-2.8733826701890166
166,366.000,9.615116025506836
167,367.000,6.347519872915996
168,368.000,7.029096176195708
169,369.000,7.128325264749151
170,370.000,-3.10016050682259
171,371.000,3.473896241232751
172,372.000,-2.1123440862301095
173,373.000,-8.139004059299623
174,374.000,7.064020776943153
175,375.000,6.852626902378802
176,376.000,-0.8799051781988965
177,377.000,-4.986894935130067
178,378.000,1.803163186063216
179,379.000,-0.796317235369429
180,380.000,-5.993749595454801
181,381.000,10.685049734456129
182,382.000,-1.394328592358761
183,383.000,6.225220101959735
184,384.000,3.059557519804912
185,385.000,5.965619388055757
186,386.000,8.077458458030605
187,387.000,5.827866505439374
188,388.000,-14.44720066966454
189,389.000,1.8796997570693748
190,390.000,14.065273634240157
191,391.000,-10.539747165351173
