raman_shift_cm-1,intensity
200,297.41385325
201,293.903231
202,305.0787075
203,300.446332255
204,296.3116717
205,298.8468544
206,301.5638205
207,295.3824667
208,295.9170716
209,301.6919187
210,297.99127535
211,303.43001205
212,298.88660275
213,299.11473005
214,301.80161125
215,304.4824247
216,302.8684388
217,302.2737984
218,296.59489515
219,298.26037215
220,303.61260075
221,294.9184925
222,299.4800187
223,301.3109669
224,297.463053
225,301.04337145
226,298.99756615
227,303.15513705
228,300.63727005
229,298.0019756
230,298.4945876
231,296.1022044
232,298.9466514
233,295.28782515
234,301.7479826
235,297.7517579
236,302.6680992
237,299.82326246
238,297.80638085
239,300.031004667
240,302.8065183
241,302.48222005
242,297.8933347
243,299.82862089
244,299.03831205
245,302.3516105
246,299.0850854
247,302.81085835
248,300.77922885
249,298.1109652
250,297.644471
251,300.5985749
252,295.41288655
253,296.4669602
254,306.732772
255,301.7113273
256,299.0636151
257,301.27821385
258,300.9367765
259,301.01646295
260,299.2675583
261,298.06251565
262,299.746568515
263,303.07091225
264,298.65581365
265,303.8212036
266,305.5730475
267,290.9155205
268,300.888423
269,302.267878
270,301.70357405
271,300.42752185
272,301.8939062
273,290.2319655
274,299.31357775
275,303.6551865
276,302.40111405
277,299.88264908
278,301.62294675
279,304.4447289
280,299.9742764245
281,299.36918375
282,304.67713375
283,302.3047442
284,297.9196178
285,297.4966736
286,294.030773
287,302.8192149
288,295.62840265
289,301.03184385
290,301.4571966
291,301.3738853
292,293.017373
293,301.94554415
294,301.29053355
295,301.7023106
296,312.7928195
297,302.44522445
298,294.874338
299,296.7411218
300,301.2409823
301,295.74739635
302,299.3092146
303,298.889103
304,297.32660215
305,298.4935685
306,297.5872031
307,301.1654855
308,300.17109543
309,295.30135865
310,298.45684635
311,302.5834406
312,297.4087975
313,296.0670346
314,295.55379915
315,299.74492666
316,295.84988315
317,301.76172565
318,295.05136875
319,297.5539439
320,294.872114
321,299.30587705
322,300.64933655
323,301.9927961
324,299.76622888
325,304.8254227
326,298.76130435
327,303.7664161
328,292.3705565
329,302.9631661
330,301.74420565
331,297.0602926
332,295.6681682
333,304.5212104
334,298.0742564
335,302.2855798
336,298.1943712
337,297.66704705
338,300.8523098
339,299.1753243
340,303.4248576
341,297.97521955
342,300.054110885
343,302.29553835
344,302.4550651
345,302.38907895
346,299.50666108
347,300.12958415
348,301.272481
349,300.19531762
350,298.33328165
351,300.216839135
352,301.50246095
353,304.72127575
354,301.49460905
355,300.65433065
356,300.0523618
357,300.98241875
358,301.4026349
359,303.8141979
360,296.72494445
361,301.3797149
362,299.0310911
363,302.12459435
364,297.5062848
365,296.0903036
366,297.1282149
367,298.5851283
368,305.173669
369,301.97074095
370,299.54822888
371,300.58334955
372,304.4686659
373,299.27470205
374,301.2369203
375,299.36173925
376,301.9613771
377,301.6597234
378,299.0719062
379,296.6413015
380,298.4240068
381,301.63247345
382,303.1792975
383,295.3692059
384,298.2230701
385,300.446890665
386,299.823818615
387,301.4137048
388,295.22480795
389,298.16563345
390,302.41751925
391,300.90928045
392,303.27134125
393,299.2443803
394,299.51294855
395,296.53286175
396,304.1628427
397,295.5123982
398,301.950227
399,305.7107415
400,302.6814898
401,292.5792685
402,302.7135771
403,294.773006
404,298.81270735
405,301.0908206
406,297.3710033
407,301.3084105
408,301.43792845
