raman_shift_cm-1,intensity
200,300.157480475
201,305.458127
202,305.239218
203,298.80343245
204,299.4499435
205,294.5340035
206,299.22545675
207,303.13356325
208,303.9412241
209,301.0174259
210,304.05893385
211,301.67076775
212,306.761975
213,301.5327113
214,304.54492685
215,300.36744493
216,299.44415415
217,301.23797025
218,298.7427687
219,301.31758505
220,302.18928355
221,301.6720694
222,305.832299
223,305.3338875
224,299.08207555
225,300.91904955
226,299.29938415
227,296.0736119
228,306.909226
229,296.9604806
230,303.60043425
231,299.34771925
232,300.57174235
233,302.8262434
234,306.860434
235,306.732994
236,304.31398165
237,302.97796965
238,307.7661205
239,303.69590285
240,299.3449342
241,301.5200516
242,303.3337392
243,305.6269855
244,299.1755252
245,291.8837065
246,301.5190274
247,301.8045026
248,302.8474571
249,295.82782075
250,302.5783474
251,301.6481906
252,298.51122885
253,300.7331892
254,303.99572615
255,304.9690414
256,304.8194003
257,299.2692815
258,301.8776472
259,296.5830008
260,306.001308
261,306.098349
262,305.489056
263,310.582752
264,303.1623995
265,304.8103987
266,302.6651304
267,303.14303365
268,304.3455359
269,306.7203875
270,310.366683
271,300.46366344
272,306.023552
273,301.95706975
274,305.4130485
275,298.54021475
276,299.853081135
277,301.16703825
278,307.5298205
279,305.5086485
280,305.464846
281,307.4351085
282,299.28521395
283,305.8753375
284,307.0841285
285,305.1087625
286,304.37278285
287,302.8829685
288,303.3174971
289,303.82675605
290,302.4279131
291,299.34902025
292,305.327836
293,301.03449485
294,300.5538087
295,302.52308705
296,299.11947745
297,307.039486
298,301.5013788
299,305.2960965
300,306.6823875
301,306.0401285
302,302.12835
303,303.29317705
304,309.813955
305,297.7200756
306,304.5572905
307,302.8184486
308,309.0683185
309,301.46961035
310,304.54033365
311,304.59436705
312,306.2846335
313,297.514538
314,299.786593215
315,308.745598
316,304.8884211
317,304.2583209
318,303.83347815
319,306.908689
320,305.978476
321,304.00065815
322,302.8988147
323,306.9176335
324,299.79527351
325,305.263703
326,303.9843563
327,305.3558865
328,306.382091
329,302.06546015
330,304.79364965
331,304.4161559
332,302.91291235
333,304.61268735
334,311.3068855
335,300.0441293405
336,301.38520895
337,308.4970265
338,304.68725505
339,301.4308624
340,305.065785
341,303.40177995
342,306.721076
343,304.92745965
344,304.2660609
345,298.4510821
346,303.9359172
347,298.92102535
348,311.333524
349,309.624939
350,301.5564699
351,304.25730325
352,301.81452335
353,301.0678203
354,304.74468935
355,306.314709
356,305.136819
357,304.93885025
358,304.106299
359,301.49762165
360,308.599834
361,305.278297
362,303.1564859
363,306.5586565
364,301.9277318
365,300.69118295
366,301.7643131
367,308.0569065
368,301.37501715
369,306.749635
370,305.8124995
371,308.194625
372,305.299808
373,303.8175374
374,303.7852053
375,308.172838
376,301.89764105
377,300.60068635
378,307.698457
379,302.9047556
380,308.485582
381,303.77045075
382,303.05988095
383,303.00950995
384,306.268194
385,301.50770305
386,300.152961645
387,305.811519
388,306.5354095
389,299.4517579
390,304.91238265
391,306.09788149999997
392,303.2381513
393,304.0440634
394,299.873222375
395,303.59423355
396,308.7457905
397,304.5170807
398,300.28000081
399,304.79185055
400,301.86156465
401,307.5349755
402,301.7904406
403,299.810784345
404,299.51970207
405,301.2332766
406,303.36087965
407,309.3552915
408,298.55011775
409,301.3506281
410,302.470902
411,303.83901505
412,304.9328814
413,307.526922
414,300.443610155
415,302.20346635
416,301.3178051
417,301.78319445
418,300.5459292
419,307.5589175
420,308.3083035
421,308.1001425
422,303.898355
423,300.63569315
424,308.52003
425,303.3060175
426,299.49706355
427,300.206289305
428,301.7340096
429,304.71360535
430,303.6233123
431,298.4567546
432,308.4177205
433,303.02086825
434,302.3618959
435,305.4662965
436,304.1465528
437,305.3525125
438,307.6343635
439,307.766692
440,301.63076335
441,301.72000575
442,301.67764525
443,303.719543
444,300.500137
445,303.86687055
446,301.3854625
447,308.4412515
448,299.669719605
449,300.8705467
450,304.64986885
451,305.435904
452,301.00623805
453,304.5178075
454,307.537517
455,298.67458785
456,298.4450358
457,299.0629908
458,303.14877935
459,306.5742505
460,306.370588
461,302.64889505
462,301.2611363
463,307.437158
464,301.6270757
465,304.12048105
466,306.445527
467,303.7499754
468,302.5038426
469,304.44575415
470,307.6116
471,303.3969416
472,295.4380114
473,303.3578013
474,300.233024075
475,301.4361712
476,303.4038468
477,303.9358093
478,304.7996052
479,300.376332185
480,304.2035755
481,301.32741245
482,295.7926752
483,305.478917
484,304.51212775
485,302.2359961
486,304.5853855
487,305.1699565
488,306.838988
489,302.7683846
490,303.3814372
491,304.2934638
492,302.4273697
493,303.9995351
494,303.77498955
495,304.0056101
496,303.7723095
497,304.6069937
498,302.8459733
499,301.827964
500,305.4070825
501,302.1681162
502,303.0340898
503,299.687489575
504,308.612618
505,303.3228259
506,303.03947
507,301.7964603
508,299.18911075
509,302.71717185
510,298.5709831
511,303.63224625
512,299.67556129
513,301.6841053
514,302.5240034
515,304.0104117
516,305.0594925
517,301.62820154999997
518,298.3660947
519,302.81458385
520,301.0537333
521,305.192979
522,297.86245315
523,299.51941104
524,302.5599835
525,304.7152817
526,305.273806
527,302.8143721
528,307.383485
529,304.9935237
530,300.940224
531,302.57261105
532,298.6426069
533,301.3958313
534,301.7189758
535,299.3386943
536,300.84349285
537,305.014772
538,302.692166
539,299.2280819
540,302.31262495
541,307.529147
542,300.89204715
543,301.0439382
544,302.03828555
545,300.0534765
546,305.0222365
547,303.928968
548,302.1556589
549,300.14878838
550,301.1572326
551,301.91661595
552,303.34392385
553,302.33823075
554,301.9587437
555,308.99120800000003
556,303.2706408
557,306.3085345
558,305.143447
559,305.916459
560,299.259842
561,298.62729055
562,301.48836285
563,297.24535585
564,308.0615
565,303.54281075
566,296.9435018
567,302.15087275
568,295.38255505
569,300.6870145
570,300.9229217
571,307.616712
572,297.80197705
573,302.4867024
574,300.74664985
575,297.1827216
576,301.2857595
577,303.58029715
578,302.6787097
579,302.8402141
580,302.61383655
581,304.4777999
582,301.94365125
583,302.83255645
584,309.1439895
585,297.4420451
586,309.134642
587,300.94574305
588,299.994219252
589,303.3868632
590,307.9559875
591,306.09102
592,298.70639765
593,306.211768
594,305.5589715
595,306.9267195
596,302.7333168
597,305.150083
598,307.526114
599,301.71624365
