raman_shift_cm-1,intensity
200,301.1345628
201,305.09285
202,306.2671555
203,300.068699375
204,301.51999895
205,297.58288105
206,301.0555724
207,297.98665075
208,300.8642919
209,304.3803748
210,303.9541183
211,301.95540825
212,297.1736291
213,300.5245718
214,301.42675295
215,301.71887195
216,300.213561905
217,305.4048725
218,305.839617
219,299.0970625
220,296.6772055
221,301.50882605
222,304.93349285
223,303.77850105
224,302.213373
225,301.856729
226,302.8737821
227,300.018821801
228,302.22044245
229,298.4656038
230,305.2644065
231,304.0161836
232,301.3430257
233,303.5581133
234,311.4426295
235,309.750117
236,297.90421035
237,305.504609
238,305.7449045
239,298.71070325
240,297.4702343
241,301.8475698
242,300.19027901
243,302.83295415
244,306.2667055
245,302.78303545
246,302.74031645
247,305.1296065
248,304.6046692
249,305.0062635
250,306.9404115
251,304.4157975
252,309.754098
253,299.9504673275
254,305.7730635
255,305.297147
256,304.4424541
257,304.9503766
258,303.8459112
259,301.2074758
260,303.7395897
261,305.929835
262,305.2859715
263,304.37387115
264,304.90327685
265,300.97470345
266,303.39201175
267,305.136051
268,298.5629087
269,300.5419519
270,301.9842833
271,302.0786994
272,304.21157645
273,299.32547285
274,306.1288815
275,302.69251595
276,303.92738805
277,306.2747785
278,305.9232085
279,304.36506895
280,307.5066505
281,305.353081
282,304.8313551
283,306.3101365
284,306.575023
285,306.010869
286,302.6562874
287,306.263075
288,305.306741
289,297.2217206
290,303.07224785
291,298.29984875
292,294.832945
293,303.60985685
294,302.065734
295,299.582126105
296,302.25979605
297,303.9633302
298,302.112851
299,304.32368305
300,303.7518925
301,303.36837605
302,300.63824265
303,304.15150285
304,302.03208555
305,303.2457534
306,300.290980155
307,301.34471675
308,302.0416383
309,298.79386215
310,303.27844685
311,306.9365455
312,306.1980015
313,306.895424
314,300.13687394
315,303.4463924
316,306.405226
317,302.8310948
318,305.525469
319,297.06039925
320,305.386631
321,303.0604559
322,302.0144627
323,300.23697482
324,306.559293
325,300.9369422
326,301.41777845
327,306.515483
328,305.457502
329,300.22787151
330,307.2386655
331,301.53883285
332,307.394829
333,304.25818705
334,305.069338
335,305.0116085
336,307.285707
337,307.926826
338,303.5862891
339,305.4411325
340,303.2414076
341,300.74933985
342,298.5502812
343,297.6908995
344,304.48606735
345,305.026214
346,297.98721665
347,303.9990728
348,301.87339255
349,305.3855815
350,304.1115843
351,300.37547359
352,309.4957355
353,300.181418105
354,302.00491055
355,303.31472795
356,308.181501
357,301.43733905
358,304.0820823
359,298.82422995
360,307.40053
361,300.84244975
362,301.4640399
363,304.92125315
364,302.85045405
365,301.73705345
366,307.981078
367,306.346983
368,306.6874025
369,306.736576
370,301.62182135
371,304.90826745
372,302.1144949
373,299.10044215
374,306.7011635
375,306.594606
376,302.72741105
377,300.6729196
378,304.06688445
379,302.76601305
380,300.16609961
381,308.5042355
382,302.4632169
383,306.2715965
384,304.68730635
385,306.138814
386,307.193146
387,306.0666985
388,295.92745135
389,304.08912515
390,310.180074
391,297.8756635
392,305.655052
393,304.10716155
394,302.67770845
395,307.0371255
396,300.64434585
397,303.2452093
398,303.93053255
399,306.394402
400,298.53484385
401,303.33083825
402,300.424989645
403,303.5766951
404,300.9878581
405,303.52186225
406,306.1312125
407,306.899318
408,299.2834611
409,297.1237696
410,305.093629
411,304.4554113
412,305.134307
413,302.9761653
414,308.2400565
415,302.21995605
416,306.018738
417,301.39192755
418,301.94152455
419,306.63663
420,305.938863
421,303.73491185
422,303.82562765
423,305.23058
424,305.073772
425,311.9473065
426,308.0898525
427,301.4162985
428,303.7380022
429,304.22015385
430,301.11341495
431,304.3995352
432,308.391278
433,303.15439215
434,298.15942615
435,305.5419165
436,304.1048134
437,300.27010641
438,305.4288785
439,300.77904055
440,302.95503705
441,307.1498125
442,305.5481155
443,304.15219695
444,306.6846705
445,304.25559825
446,311.81542
447,303.79389425
448,299.4301527
449,299.35748085
450,306.0921145
451,307.948057
452,311.7242315
453,301.63981075
454,302.1979446
455,298.6304302
456,305.5437395
457,302.84098595
458,301.867419
459,299.06384935
460,306.320386
461,302.1703166
462,304.47619985
463,304.57527045
464,305.433263
465,307.0316315
466,303.05547305
467,305.1013845
468,302.764885
469,304.60373475
470,304.99482675
471,303.5363949
472,305.63939
473,297.8577809
474,305.944272
475,308.590811
476,305.753879
477,305.465037
478,304.10524745
479,307.50237
480,304.0421299
481,305.2777215
482,303.77464585
483,303.45094825
484,300.68087755
485,300.5134782
486,300.70783335
487,304.3205715
488,300.7972893
489,302.52249755
490,299.13748845
491,297.3960268
492,303.8218439
493,301.89628715
494,299.6104597
495,304.1250462
496,304.7591694
497,304.51301885
498,302.4825134
499,305.4889535
500,301.75415065
501,302.24694485
502,301.1232308
503,308.7738575
504,306.276813
505,302.45674759999997
506,296.3320217
507,308.310708
508,301.9041281
509,303.21677875
510,307.9571005
511,310.073205
512,303.9758287
513,303.57511925
514,303.9574677
515,303.26773955
516,299.607294365
517,303.8263009
518,303.9815572
519,305.42719950000003
520,305.789634
521,302.94779925
522,309.4454275
523,302.6161832
524,301.00514715
525,305.2450785
526,303.61773835
527,306.360586
528,304.32081515
529,303.648208
530,299.85683743
531,300.4289101
532,304.5815515
533,305.4881855
534,299.43162245
535,307.078157
536,301.3871728
537,300.430105125
538,299.21123595
539,303.87343745
540,299.8129602
541,303.44328545
542,300.12759079
543,307.3872215
544,299.2970271
545,305.4402415
546,302.0745167
547,298.94765455
548,298.6717189
549,308.4881355
550,300.38476724
551,301.0518483
552,300.210802245
553,300.26779959
554,305.750862
555,297.03268365
556,304.2375852
557,306.2136255
558,303.4154291
559,303.16543775
560,303.8546493
561,306.8373075
562,305.717328
563,304.4499606
564,305.848874
565,294.9212825
566,307.26628900000003
567,299.077127
568,308.4121075
569,305.373325
570,297.8366265
571,304.09519155
572,301.35696545
573,302.97873045
574,304.727997
575,304.1767923
576,303.7571706
577,296.3044995
578,302.15536325
579,302.39027065
580,304.79082025
581,307.920252
582,298.60846005
583,310.6657245
584,307.688801
585,303.9740251
586,303.77944595
587,306.0903165
588,304.0361226
589,303.5753738
590,304.7327827
591,303.4950636
592,306.0732655
593,303.42663935
594,303.6594224
595,302.92056185
596,307.287544
597,303.0223626
598,305.4042915
599,302.1729638
600,306.81192599999997
601,304.84892625
602,300.8005006
603,307.625218
604,314.1151745
605,306.023763
606,316.4617625
607,306.501065
608,307.744209
609,318.005998
610,312.687002
611,319.4541385
612,318.744319
613,329.535531
614,328.794291
615,338.02513
616,348.177338
617,363.59042999999997
618,372.62122999999997
619,390.12708499999997
620,393.120705
621,384.404355
622,370.74115
623,359.248075
624,353.00963
625,340.5542365
626,336.245703
627,330.687489
628,323.42519
629,319.987785
630,317.3578825
631,313.643201
632,314.47826
633,306.463016
634,312.091223
635,302.07223015
636,309.052004
637,308.758919
638,306.9858335
639,303.279009
640,305.1595925
641,306.81563
642,307.0026685
643,297.0824493
644,302.9899005
645,305.489547
646,302.7950835
647,307.779238
648,304.8507795
649,306.9426825
650,306.4921685
651,305.7886655
652,300.71931275
653,310.062499
654,303.6869547
655,295.9565604
656,303.030163
657,310.0068975
658,302.81532875
659,305.3356985
660,304.4014089
661,302.09810485
662,303.7921686
663,302.5494441
664,303.15165045
665,298.53002425
666,301.09926625
667,302.9930691
668,301.10811145
669,301.56813165
670,296.92855225
671,299.94213116
672,299.67920022
673,298.7704
674,301.5222928
675,298.26884945
676,305.073602
677,296.80239225
678,298.4503944
679,298.37748265
680,297.36777995
681,302.6190356
682,303.3476466
683,300.0277873845
684,295.2475316
685,307.2562395
686,299.41218685
687,304.4407365
688,295.77955645
689,298.01374155
690,299.37059215
691,305.6753155
692,303.3813125
693,304.97602495
694,297.22819975
695,304.59417725
696,297.4119699
697,303.09840165
698,303.1413173
699,304.5159633
700,295.65835065
701,301.87225635
702,303.76916645
703,303.6024986
704,302.3793643
705,302.91287875
706,304.4973674
707,304.500986
708,299.3224686
709,297.1307569
710,304.36021675
711,303.8672876
712,304.37357685
713,302.45324315
714,301.6861517
715,303.0165633
716,303.09901725
717,306.2789245
718,304.4280046
719,300.9168056
720,295.57533109999997
721,303.72539445
722,298.2981232
723,302.77909475
724,298.91299375
725,298.3494352
726,297.3369108
727,301.15642755
728,303.03233135
729,295.733269
730,299.62533041
731,296.0155515
732,308.1297475
733,302.1009415
734,305.4359855
735,299.556599315
736,307.1117145
737,296.8342989
738,297.58978235
739,294.5990205
740,298.6840383
741,300.457362775
742,301.31376175
743,298.5141297
744,299.842954675
745,297.8477031
746,303.08302325
747,300.379223865
748,305.374089
749,298.32933015
750,299.41120315
751,300.516175
752,298.39537705
753,299.4042922
754,302.0730096
755,306.9619455
756,302.0327743
757,302.9435995
758,303.2424695
759,302.9329311
760,304.74744005
761,302.56979925
762,306.6244465
763,300.9065096
764,303.19746355
765,307.425619
766,303.7731577
767,302.70980959999997
768,302.5723868
769,307.5718425
770,298.99203085
771,301.2926963
772,307.0126215
773,304.91934555
774,304.8269865
775,298.8042865
776,298.8266321
777,300.5676081
778,305.0366445
779,306.164795
780,307.6991
781,306.0643275
782,309.2983125
783,305.5046755
784,314.4780745
785,315.2426655
786,317.8338585
787,321.362148
788,321.435695
789,324.8400615
790,331.5290695
791,329.787036
792,339.0140315
793,338.5304925
794,350.41075
795,349.358325
796,347.33295499999997
797,345.178717
798,335.662288
799,331.882186
800,333.00109199999997
801,321.3736965
802,323.8735265
803,314.6102985
804,314.185983
805,315.4998495
806,318.87951
807,316.6810095
808,313.9310565
809,308.918738
810,312.1293245
811,304.71135695
812,309.78829
813,303.1101994
814,304.0686657
815,303.3262973
816,305.4495515
817,305.558365
818,307.3514255
819,308.857797
820,301.6257105
821,300.490091685
822,304.14147085
823,299.4701526
824,298.6036642
825,304.28794655
826,305.525937
827,299.9934467385
828,300.054596625
829,300.8145872
830,304.98363725
831,294.3136925
832,299.84341573
833,300.6683381
834,297.71748135
835,309.3617035
836,297.684604
837,295.33057065
838,307.7394075
839,298.6055299
840,303.6998149
841,296.4210955
842,306.0808075
843,301.59096065
844,304.9522702
845,300.60615575
846,304.9466496
847,306.0306665
848,303.1289463
849,296.7304059
850,298.0659407
851,303.32238975
852,303.43707995
853,300.9497803
854,295.6981193
855,301.15571085
856,302.47715395
857,306.2511835
858,300.72886015
859,299.895003025
860,302.04410985
861,298.102809
862,298.4223994
863,303.85091715
864,301.92861085
865,299.65227184
866,303.02701125
867,301.91226145
868,294.234239
869,303.15067895
870,303.375014
871,299.93051644
872,304.86307055
873,296.6128396
874,306.2592595
875,302.86084685
876,301.55191905
877,298.53665785
878,296.56447735
879,301.8192432
880,296.6840994
881,302.49040225
882,299.49209155
883,301.1752037
884,300.27932845
885,300.5502259
886,299.2969697
887,299.238391
888,302.9957208
889,293.0360185
890,301.45180245
891,299.3451161
892,300.45049219
893,298.5915632
894,303.2059014
895,297.4984871
896,299.830169825
897,301.43260775
898,298.0283399
899,304.10490145
900,300.7429864
901,297.55686675
902,302.7275918
903,302.48140135
904,303.69476145
905,298.83573395
906,299.2076528
907,297.0044101
908,303.92001405
909,300.455925115
910,297.80510815
911,302.9240461
912,300.9214957
913,302.5286679
914,301.0455757
915,296.9934392
916,299.88117626
917,302.61575075
918,293.688546
919,300.84155135
920,301.18613485
921,296.90019195
922,298.66282455
923,297.09280215
924,299.7776727
925,302.5897264
926,298.74744075
927,297.03445655
928,306.8804435
929,298.11519465
930,301.6220221
931,306.36749
932,296.3792753
933,302.25699835
934,301.1779333
935,297.68491155
936,297.3816693
937,297.39968165
938,299.24382715
939,302.33421765
940,300.39658249
941,297.10082695
942,299.45532455
943,309.0346805
944,301.28949495
945,305.559917
946,300.6125998
947,296.80829515
948,298.99063885
949,306.1315815
950,303.1522811
951,300.7439609
952,303.01645575
953,302.5666091
954,303.30682765
955,306.101084
956,305.277461
957,301.93682995
958,306.0412885
959,300.47406978
960,302.3016466
961,301.155612
962,300.276643435
963,308.645573
964,300.61769205
965,305.0918905
966,309.453894
967,300.6883628
968,304.71718935
969,306.834077
970,307.8085275
971,308.254679
972,311.934764
973,304.26131415
974,309.353556
975,307.753828
976,309.663906
977,309.6742615
978,307.651361
979,309.715689
980,307.3655925
981,309.103948
982,316.7434805
983,317.986065
984,320.466829
985,317.856411
986,321.305319
987,325.8144675
988,332.2839635
989,328.99568
990,337.57129
991,347.258962
992,352.64328
993,359.57462499999997
994,382.90301
995,402.85609999999997
996,434.102505
997,482.40876000000003
998,551.59455
999,647.8935349999999
1000,746.20364
1001,800.80665
1002,749.407725
1003,646.038955
1004,552.471545
1005,483.555765
1006,441.536765
1007,403.104475
1008,378.96412
1009,366.476935
1010,353.557875
1011,349.5547525
1012,337.47063049999997
1013,332.78725
1014,328.8117635
1015,338.982042
1016,334.1204835
1017,331.106858
1018,328.223153
1019,330.4422675
1020,329.1530055
1021,331.38041
1022,335.7445215
1023,344.4624025
1024,352.437955
1025,357.391155
1026,375.26691
1027,394.46231
1028,423.238315
1029,464.01372000000003
1030,498.457645
1031,514.250815
1032,496.549765
1033,462.60490500000003
1034,423.46257
1035,395.87299
1036,372.0618
1037,358.39842
1038,346.74499149999997
1039,334.31133
1040,325.3862625
1041,326.00304
1042,323.450313
1043,316.009598
1044,320.4863165
1045,312.639173
1046,312.111029
1047,308.6686595
1048,310.948623
1049,312.775073
1050,310.278254
1051,307.237329
1052,307.531713
1053,305.7725925
1054,310.4066165
