raman_shift_cm-1,intensity
200,299.999297384
201,299.9980062055
202,299.9994201878
203,299.9983339363
204,300.000955476
205,299.99891500075
206,300.000120073885
207,300.001797136
208,300.00044449762
209,299.99871870475
210,299.9989365494
211,299.99894541765
212,299.99870702365
213,300.0010080397
214,300.00090564135
215,299.9993721338
216,300.00054392435
217,299.999510220905
218,300.0010327495
219,300.00082084455
220,299.999885033265
221,299.99975492545
222,300.000343705535
223,300.0005451376
224,300.000396343655
225,300.00059090155
226,300.00058591935
227,300.000112070325
228,299.9993777653
229,299.9988092082
230,300.00062845645
231,300.0005714358
232,300.0000266447685
233,300.00037126495
234,300.00067390875
235,300.0011383212
236,300.00133088085
237,300.0021127548
238,300.0005442512
239,300.00078805765
240,300.00138190595
241,300.0006111498
242,300.000323159715
243,300.0005490082
244,299.99890515065
245,300.000457107275
246,300.000266904605
247,299.9997037788
248,300.0014461382
249,299.9983847571
250,299.9993135308
251,299.99820148115
252,300.00047219338
253,299.999728037885
254,300.0015639393
255,300.002069019
256,299.99886410835
257,300.00160061255
258,300.000386774565
259,299.999970286885
260,299.9992250436
261,300.0008170397
262,300.00012715767
263,300.00093675075
264,299.99852595705
265,300.00070127895
266,300.0014563042
267,299.99908445345
268,299.999791540185
269,299.999564649085
270,300.00000022545913
271,300.00106517865
272,300.000389544675
273,300.00056541875
274,300.000152999135
275,300.00032891541
276,300.0020975546
277,299.99925643935
278,300.00038907555
279,300.0016251825
280,299.99980349065
281,299.99926302895
282,300.000392284115
283,299.99993858544
284,300.0005628733
285,300.0019715246
286,299.9990057437
287,300.000342590405
288,300.0015703583
289,299.999935604745
290,299.999518604895
291,299.99802028625
292,300.00005123585
293,300.0012836146
294,300.00170952515
295,299.999768700255
296,299.999661784385
297,300.0006265313
298,300.00077119265
299,299.99972494617
300,299.99941424975
301,300.0007244423
302,299.99974872517
303,299.99939832845
304,299.9992217319
305,300.0012578678
306,299.9993863087
307,299.99953979061
308,300.000367207145
309,299.9991160585
310,299.9987706713
311,299.99890237005
312,300.0007646096
313,300.00207054205
314,300.00100469145
315,300.00048666399
316,299.99906992525
317,299.9999568493885
318,300.0000207807535
319,299.99960570479
320,299.99877405405
321,299.9989787656
