raman_shift_cm-1,intensity
200.000000,0.001986513676
201.000000,0.002228468687
202.000000,0.002213801631
203.000000,0.002821860623
204.000000,0.001640885889
205.000000,0.002919998735
206.000000,0.002457318975
207.000000,0.003572098468
208.000000,0.003610259825
209.000000,0.003872567079
210.000000,0.003496341904
211.000000,0.003002244542
212.000000,0.003552087337
213.000000,0.003941040471
214.000000,0.002640751774
215.000000,0.003402068142
216.000000,0.003008838897
217.000000,0.003901900912
218.000000,0.002530643936
219.000000,0.002853145029
220.000000,0.003253061194
221.000000,0.00319036119
222.000000,0.002047581487
223.000000,0.003251970198
224.000000,0.002963764379
225.000000,0.002890814214
226.000000,0.002941750509
227.000000,0.003167243279
228.000000,0.00194146696
229.000000,0.003970530532
230.000000,0.002516768896
231.000000,0.001685750604
232.000000,0.002986381075
233.000000,0.003913637758
234.000000,0.002723570676
235.000000,0.003970288693
236.000000,0.003973782272
237.000000,0.00251655132
238.000000,0.001551552249
239.000000,0.00229239708
240.000000,0.003751563449
241.000000,0.002544561874
242.000000,0.002126722884
243.000000,0.002230990576
244.000000,0.003036845623
245.000000,0.003021097852
246.000000,0.003562120122
247.000000,0.003632675766
248.000000,0.002475609693
249.000000,0.002942756458
250.000000,0.00235431438
251.000000,0.00308064278
252.000000,0.002344449817
253.000000,0.002314640033
254.000000,0.004316499842
255.000000,0.003057210742
256.000000,0.003425166045
257.000000,0.004566523013
258.000000,0.003511270853
259.000000,0.002969326193
260.000000,0.003071043223
261.000000,0.002589869111
262.000000,0.003697447689
263.000000,0.002839529729
264.000000,0.004100204411
265.000000,0.002831001037
266.000000,0.002825759233
267.000000,0.002786254504
268.000000,0.003415774431
269.000000,0.003151619883
270.000000,0.00386511349
271.000000,0.002705963043
272.000000,0.003214136789
273.000000,0.004206623147
274.000000,0.002894760652
275.000000,0.003360419725
276.000000,0.003986450577
277.000000,0.003373174595
278.000000,0.002657804744
279.000000,0.001797953176
280.000000,0.004481509758
281.000000,0.003299439062
282.000000,0.003799565341
283.000000,0.002753614706
284.000000,0.00413582468
285.000000,0.003353612359
286.000000,0.00307080857
287.000000,0.002497785014
288.000000,0.003262789235
289.000000,0.002748127717
290.000000,0.002907098339
291.000000,0.002064181608
292.000000,0.002746047716
293.000000,0.003137904177
294.000000,0.002288398815
295.000000,0.003086353579
296.000000,0.003441452211
297.000000,0.002857331177
298.000000,0.002668322077
299.000000,0.002668840667
300.000000,0.003609276458
301.000000,0.002118375556
302.000000,0.002861740566
303.000000,0.002790222188
304.000000,0.003129671486
305.000000,0.003001171508
306.000000,0.002376174574
307.000000,0.004272025163
308.000000,0.003150428208
309.000000,0.002235309163
310.000000,0.002506828977
311.000000,0.003102623432
312.000000,0.003413160782
313.000000,0.00223576945
314.000000,0.003472674141
315.000000,0.002217287678
316.000000,0.002566084591
317.000000,0.003558467096
318.000000,0.004069274056
319.000000,0.002993926558
320.000000,0.002858657786
321.000000,0.003808853736
322.000000,0.002399744294
323.000000,0.003212902299
324.000000,0.003186140766
325.000000,0.003653700134
326.000000,0.003225784497
327.000000,0.002885664185
328.000000,0.00341638944
329.000000,0.002367906244
330.000000,0.003536861532
331.000000,0.002641579707
332.000000,0.002498580513
333.000000,0.002825604375
334.000000,0.003074892702
335.000000,0.003475315515
336.000000,0.00291942059
337.000000,0.003490777511
338.000000,0.003635101462
339.000000,0.002984301031
340.000000,0.002457000536
341.000000,0.003602274843
342.000000,0.003214395365
343.000000,0.001774738747
344.000000,0.002453618598
345.000000,0.003135237539
346.000000,0.002222923148
347.000000,0.002638962327
348.000000,0.002017890835
349.000000,0.003291996371
350.000000,0.003195363816
351.000000,0.003156162061
352.000000,0.003922049147
353.000000,0.002838091837
354.000000,0.002876476402
355.000000,0.004267383695
356.000000,0.002267543483
357.000000,0.003490372368
358.000000,0.002259357476
359.000000,0.003193896127
360.000000,0.004326088302
361.000000,0.003215433362
362.000000,0.002587352832
363.000000,0.004488363457
364.000000,0.00272508098
365.000000,0.002928631461
366.000000,0.003236343771
367.000000,0.002244643414
368.000000,0.003725048837
369.000000,0.004028646503
370.000000,0.003510870218
371.000000,0.003253071273
372.000000,0.00296440542
373.000000,0.00358860709
374.000000,0.001157555295
375.000000,0.002979854408
376.000000,0.003209489054
377.000000,0.001859625091
378.000000,0.003312367981
379.000000,0.00297914121
380.000000,0.003035355509
381.000000,0.003117481064
382.000000,0.00340305113
383.000000,0.003332726421
384.000000,0.002432383137
385.000000,0.002986964034
386.000000,0.002947988364
387.000000,0.003081059855
388.000000,0.002702178402
389.000000,0.003642561203
390.000000,0.003844405006
391.000000,0.003975458245
392.000000,0.004206974686
393.000000,0.003958886894
394.000000,0.002782790231
395.000000,0.002690051354
396.000000,0.002820870367
397.000000,0.003396979177
398.000000,0.002982740104
399.000000,0.003658138569
