pixel_index,raman_shift_cm-1,intensity
0,200.0,40.202611
1,201.0,40.203269
2,202.0,40.203931
3,203.0,40.204597
4,204.0,40.205266
5,205.0,40.20594
6,206.0,40.206617
7,207.0,40.207298
8,208.0,40.207983
9,209.0,40.208671
10,210.0,40.209364
11,211.0,40.210061
12,212.0,40.210762
13,213.0,40.211467
14,214.0,40.212176
15,215.0,40.212889
16,216.0,40.213606
17,217.0,40.214328
18,218.0,40.215053
19,219.0,40.215783
20,220.0,40.216518
21,221.0,40.217256
22,222.0,40.217999
23,223.0,40.218747
24,224.0,40.219499
25,225.0,40.220255
26,226.0,40.221017
27,227.0,40.221782
28,228.0,40.222553
29,229.0,40.223327
30,230.0,40.224107
31,231.0,40.224892
32,232.0,40.225681
33,233.0,40.226475
34,234.0,40.227274
35,235.0,40.228078
36,236.0,40.228887
37,237.0,40.229701
38,238.0,40.23052
39,239.0,40.231344
40,240.0,40.232173
41,241.0,40.233008
42,242.0,40.233848
43,243.0,40.234693
44,244.0,40.235543
45,245.0,40.236399
46,246.0,40.23726
47,247.0,40.238127
48,248.0,40.239
49,249.0,40.239878
50,250.0,40.240761
51,251.0,40.241651
52,252.0,40.242546
53,253.0,40.243447
54,254.0,40.244354
55,255.0,40.245267
56,256.0,40.246186
57,257.0,40.247111
58,258.0,40.248042
59,259.0,40.248979
60,260.0,40.249923
61,261.0,40.250873
62,262.0,40.251829
63,263.0,40.252791
64,264.0,40.253761
65,265.0,40.254736
66,266.0,40.255719
67,267.0,40.256708
68,268.0,40.257704
69,269.0,40.258706
70,270.0,40.259716
71,271.0,40.260732
72,272.0,40.261756
73,273.0,40.262787
74,274.0,40.263824
75,275.0,40.26487
76,276.0,40.265922
77,277.0,40.266982
78,278.0,40.268049
79,279.0,40.269124
80,280.0,40.270207
81,281.0,40.271297
82,282.0,40.272395
83,283.0,40.273501
84,284.0,40.274615
85,285.0,40.275738
86,286.0,40.276868
87,287.0,40.278006
88,288.0,40.279153
89,289.0,40.280308
90,290.0,40.281472
91,291.0,40.282644
92,292.0,40.283825
93,293.0,40.285015
94,294.0,40.286214
95,295.0,40.287421
96,296.0,40.288638
97,297.0,40.289864
98,298.0,40.291099
99,299.0,40.292344
100,300.0,40.293598
101,301.0,40.294862
102,302.0,40.296135
103,303.0,40.297419
104,304.0,40.298712
105,305.0,40.300015
106,306.0,40.301328
107,307.0,40.302652
108,308.0,40.303986
109,309.0,40.305331
110,310.0,40.306686
111,311.0,40.308052
112,312.0,40.309429
113,313.0,40.310817
114,314.0,40.312216
115,315.0,40.313626
116,316.0,40.315048
117,317.0,40.316481
118,318.0,40.317926
119,319.0,40.319383
120,320.0,40.320852
121,321.0,40.322333
