raman_shift_cm-1,intensity
200.0000,-12.347642
201.0000,-12.058101
202.0000,-11.771408
203.0000,-11.487551
204.0000,-11.206518
205.0000,-10.928297
206.0000,-10.652877
207.0000,-10.380244
208.0000,-10.110388
209.0000,-9.843297
210.0000,-9.578958
211.0000,-9.317361
212.0000,-9.058492
213.0000,-8.802342
214.0000,-8.548897
215.0000,-8.298146
216.0000,-8.050077
217.0000,-7.804680
218.0000,-7.561942
219.0000,-7.321851
220.0000,-7.084397
221.0000,-6.849568
222.0000,-6.617351
223.0000,-6.387737
224.0000,-6.160712
225.0000,-5.936267
226.0000,-5.714389
227.0000,-5.495067
228.0000,-5.278290
229.0000,-5.064047
230.0000,-4.852325
231.0000,-4.643115
232.0000,-4.436405
233.0000,-4.232183
234.0000,-4.030439
235.0000,-3.831161
236.0000,-3.634338
237.0000,-3.439959
238.0000,-3.248013
239.0000,-3.058489
240.0000,-2.871376
241.0000,-2.686663
242.0000,-2.504340
243.0000,-2.324394
244.0000,-2.146815
245.0000,-1.971593
246.0000,-1.798716
247.0000,-1.628174
248.0000,-1.459955
249.0000,-1.294050
250.0000,-1.130447
251.0000,-0.969135
252.0000,-0.810105
253.0000,-0.653344
254.0000,-0.498843
255.0000,-0.346591
256.0000,-0.196577
257.0000,-0.048791
258.0000,0.096778
259.0000,0.240140
260.0000,0.381306
261.0000,0.520287
262.0000,0.657092
263.0000,0.791732
264.0000,0.924218
265.0000,1.054560
266.0000,1.182769
267.0000,1.308854
268.0000,1.432825
269.0000,1.554695
270.0000,1.674471
271.0000,1.792165
272.0000,1.907787
273.0000,2.021347
274.0000,2.132856
275.0000,2.242323
276.0000,2.349758
277.0000,2.455171
278.0000,2.558573
279.0000,2.659974
280.0000,2.759384
281.0000,2.856812
282.0000,2.952268
283.0000,3.045763
284.0000,3.137306
285.0000,3.226908
286.0000,3.314578
287.0000,3.400325
288.0000,3.484161
289.0000,3.566093
290.0000,3.646134
291.0000,3.724291
292.0000,3.800575
293.0000,3.874995
294.0000,3.947562
295.0000,4.018284
296.0000,4.087172
297.0000,4.154235
298.0000,4.219482
299.0000,4.282924
300.0000,4.344569
301.0000,4.404427
302.0000,4.462508
303.0000,4.518821
304.0000,4.573375
305.0000,4.626180
306.0000,4.677246
307.0000,4.726582
